"","hydro","bio","Condition"
"399",-47,0.18790515,0
"258",-60,0.19572719,0
"338",-11,0.22326372,0
"210",-31.5,0.247141,0
"98",-2,0.25363094,0
"203",-11,0.27648349,0
"346",-3,0.28905096,0
"340",-20,0.30514122,0
"365",-118,0.30963801,0
"320",-22,0.3162225,0
"206",15,0.3183807,0
"88",-19,0.32092719,0
"367",11.5,0.33964672,0
"90",-19,0.34567936,0
"223",-2,0.34894008,0
"190",-7,0.35264336,0
"37",0,0.35582777,0
"189",-16,0.3793973,0
"61",-28.5,0.38120784,0
"332",-26,0.3827088,0
"322",-16,0.38669408,0
"67",-17.5,0.38743589,0
"238",-44,0.38914789,0
"227",-10,0.39156307,0
"244",15,0.3943199,0
"224",-37,0.39595901,0
"391",-16,0.39772845,0
"321",-11,0.40747074,0
"112",-118,0.40829885,0
"315",-71,0.41761266,0
"326",-10,0.4232468,0
"275",-4,0.42538242,0
"201",-13.5,0.43670957,0
"89",0,0.43675745,0
"99",-32.5,0.43914537,0
"68",9.5,0.44668746,0
"199",-2.5,0.45004569,0
"334",-5,0.45460791,0
"407",0,0.45891917,0
"133",-35,0.46867387,0
"382",0,0.4808108,0
"390",-3,0.48216186,0
"200",-17,0.49038395,0
"316",-77,0.49256677,0
"26",0,0.49735398,0
"62",-63,0.49815508,0
"72",-12,0.50140008,0
"195",-6.5,0.50203231,0
"221",-5,0.51004389,0
"35",0,0.51029031,0
"255",-18.5,0.51139814,0
"179",0,0.51183412,0
"362",2,0.5144808,0
"175",-8.5,0.51458513,0
"300",-45,0.52626722,0
"397",0,0.52647347,0
"92",25,0.52870122,0
"64",-21,0.53057425,0
"406",-2,0.53518099,0
"348",-28.5,0.53897512,0
"91",20,0.54061882,0
"267",-57,0.54349689,0
"97",-21,0.5444724,0
"283",-8.5,0.5445159,0
"302",-67,0.54564553,0
"96",-3,0.54770035,0
"333",-21,0.54960926,0
"386",0,0.554811,0
"77",-10,0.55596817,0
"205",-92,0.55965967,0
"310",-14,0.56092371,0
"76",-54,0.56198173,0
"402",-6,0.56745794,0
"245",-3,0.56827563,0
"337",-18,0.56875438,0
"80",-17,0.56885714,0
"75",-13,0.5695332,0
"243",20,0.57650154,0
"236",-90,0.57818974,0
"102",-4,0.5790054,0
"323",-27.5,0.58320196,0
"356",0,0.58382154,0
"254",-18,0.58405462,0
"246",-19,0.58413588,0
"307",-24.5,0.58432304,0
"274",-92,0.5851857,0
"408",0,0.58788962,0
"239",-12,0.58989032,0
"82",-13,0.5899193,0
"241",-52,0.59625569,0
"358",-33,0.5968458,0
"260",-43,0.60007522,0
"222",0,0.60137346,0
"73",-26,0.60426322,0
"188",-4.5,0.6056683,0
"100",-6,0.60665192,0
"384",-1,0.6069942,0
"347",-22,0.60851586,0
"259",16,0.60999244,0
"192",-9,0.61035666,0
"79",-13,0.61100412,0
"289",-57,0.61364804,0
"63",-54,0.61471992,0
"39",0,0.61555212,0
"270",22,0.61611238,0
"11",-1,0.61648899,0
"336",-15.5,0.62028659,0
"313",-31,0.62178753,0
"366",0,0.62436686,0
"95",24.5,0.6273615,0
"109",0,0.63123836,0
"127",-5,0.63247206,0
"354",-1,0.63438174,0
"257",15,0.63514306,0
"378",-23,0.63680663,0
"123",-9,0.64073994,0
"393",0,0.64125673,0
"268",-18,0.64250594,0
"359",1,0.64431266,0
"264",20,0.6446707,0
"231",-33,0.64473928,0
"212",-20,0.64702057,0
"94",-13,0.64711679,0
"81",-29,0.64755678,0
"363",0,0.65146583,0
"291",21,0.65381825,0
"174",-12,0.65446951,0
"357",-9.5,0.65661897,0
"232",0,0.65962025,0
"202",-33,0.65998032,0
"101",-84,0.6601853,0
"248",-28,0.66341859,0
"135",-20,0.66378652,0
"15",0,0.66768291,0
"249",-22,0.66822034,0
"38",0,0.66845129,0
"132",-8,0.67093594,0
"380",-1,0.67651281,0
"256",-6,0.67868323,0
"404",0,0.6799576,0
"74",-46,0.68147192,0
"220",-91,0.68284466,0
"296",-83,0.68677844,0
"70",-14,0.68773645,0
"138",-25.5,0.69186994,0
"235",-8.5,0.69219839,0
"240",-13,0.69224343,0
"303",11.5,0.69324824,0
"233",-27,0.70290087,0
"149",-8,0.70484419,0
"387",2,0.70621965,0
"146",-1.5,0.70661209,0
"53",-8,0.71636204,0
"30",0,0.72066732,0
"228",-10.5,0.72245968,0
"405",0,0.72291588,0
"142",-0.5,0.72393462,0
"388",0,0.72698457,0
"78",-15,0.73129612,0
"350",-6,0.7315419,0
"371",0,0.73285566,0
"57",-1,0.74108231,0
"372",0,0.74137498,0
"65",-31,0.74215385,0
"314",-2,0.74219954,0
"376",0,0.74514803,0
"119",0.5,0.74908367,0
"317",-20.5,0.7510035,0
"299",0,0.75116919,0
"103",-4,0.75573503,0
"403",2,0.757414,0
"377",0,0.76049814,0
"213",-1,0.76260127,0
"71",-6,0.76466739,0
"292",-35,0.76741067,0
"279",0,0.77008443,0
"151",-46,0.77045165,0
"324",-5,0.77159064,0
"83",-15,0.77184563,0
"217",3,0.77276685,0
"389",-2,0.77580046,0
"265",-13,0.77588195,0
"182",0,0.77657661,0
"197",-1,0.77938373,0
"209",-11,0.78378935,0
"93",-21,0.78432387,0
"381",0,0.78446438,0
