"","hydro","bio","Condition"
"245",0.5,0.183599139,0
"184",81,0.201374381,0
"9",-38,0.245344854,0
"29",-12,0.251518107,0
"99",-43,0.261586052,0
"186",26,0.267087101,0
"65",-91.5,0.278322752,0
"50",-51.5,0.288398205,0
"46",-83,0.298511551,0
"105",8.5,0.315296325,0
"43",-45,0.321536142,0
"193",-52,0.323600257,0
"159",-38,0.324768515,0
"269",-7,0.325978447,0
"254",0,0.336326202,0
"216",-99.5,0.341042086,0
"30",-63.5,0.342753702,0
"68",-54.5,0.343163724,0
"199",-39,0.356140553,0
"182",-67,0.36004191,0
"214",-116,0.36326712,0
"73",0,0.363667656,0
"40",-28,0.373333871,0
"35",-34.5,0.378159997,0
"176",12,0.378943272,0
"166",-4,0.383360503,0
"160",-4.5,0.383948062,0
"85",-81,0.387716525,0
"179",43,0.401136144,0
"118",-77,0.405851308,0
"170",76,0.414811914,0
"198",-39,0.415713181,0
"79",-12,0.418259879,0
"10",-49,0.421878671,0
"62",-1.5,0.423718824,0
"177",-1,0.42624533,0
"41",-63,0.428708937,0
"146",-27,0.430074926,0
"63",-1,0.431080768,0
"194",-81,0.431632994,0
"144",37.5,0.437732284,0
"117",-48,0.437914084,0
"98",-30.5,0.440242596,0
"164",-86,0.440769759,0
"86",-50,0.446283848,0
"258",-85,0.450239728,0
"151",-60.5,0.452239,0
"241",-30.5,0.452343753,0
"100",-85,0.45750017,0
"77",-74.5,0.457976923,0
"195",-70,0.458144986,0
"267",-104,0.459240972,0
"157",-7,0.460951692,0
"58",-109,0.463317285,0
"255",-48,0.463611392,0
"96",-35.5,0.464507671,0
"53",-1,0.468617825,0
"32",15,0.468643546,0
"181",-11,0.471600347,0
"135",-75,0.472861687,0
"88",-13,0.483365473,0
"45",-37,0.484253114,0
"61",-63,0.486417705,0
"154",-49.5,0.487045118,0
"165",-20,0.487393908,0
"87",-45,0.48943528,0
"270",0,0.494128919,0
"188",-67.5,0.499100256,0
"111",-70,0.501764249,0
"52",-8.5,0.506118169,0
"80",-0.5,0.509525634,0
"84",-51,0.509890251,0
"28",-39,0.511033603,0
"74",-8.5,0.511329712,0
"97",10,0.513536282,0
"110",-81,0.514617996,0
"107",-50.5,0.514791041,0
"82",-47.5,0.518573522,0
"140",-1,0.528576992,0
"90",-12.5,0.530565885,0
"143",0,0.531084705,0
"225",-1,0.531300034,0
"42",-38.5,0.532234303,0
"101",-65,0.532718918,0
"126",-53.5,0.534098016,0
"25",0.5,0.534908259,0
"76",-90,0.53663685,0
"89",-5.5,0.537708806,0
"113",-78.5,0.54112994,0
"167",-3,0.542317119,0
"262",-1,0.550027354,0
"95",-81,0.550293777,0
"108",-0.5,0.55190933,0
"190",0,0.55460679,0
"14",-2,0.558848559,0
"168",0,0.563735315,0
"252",-55.5,0.565626326,0
"7",0,0.565791339,0
"197",55.5,0.568863039,0
"128",-123,0.56937449,0
"133",6,0.576533651,0
"69",-56.5,0.577077692,0
"215",0,0.578580709,0
"189",0,0.579934665,0
"81",-34.5,0.580337956,0
"158",0.5,0.582313829,0
"171",-21,0.586815586,0
"211",12,0.591755844,0
"264",70,0.591909932,0
"92",-12,0.597490739,0
"39",-21,0.607447699,0
"196",69,0.607742872,0
"208",-8,0.611809758,0
"2",0,0.614464754,0
"49",0,0.620772767,0
"147",-52,0.622205392,0
"78",0,0.622823226,0
"136",-22,0.622864821,0
"116",-46,0.624261012,0
"13",-56.5,0.625166341,0
"72",-62,0.634095509,0
"272",0,0.637976036,0
"230",0,0.643367179,0
"121",-49.5,0.645618026,0
"127",0.5,0.648606947,0
"228",40.5,0.650238781,0
"93",-1,0.651612645,0
"161",-2,0.652571704,0
"152",-158,0.653093615,0
"59",-4,0.65415112,0
"237",0,0.659594829,0
"206",67,0.673798678,0
"162",0,0.675369983,0
"122",0,0.678251774,0
"8",0,0.685257532,0
"119",0,0.687723082,0
"125",-3,0.689126334,0
"83",-1,0.689696681,0
"71",0,0.698033155,0
"202",0,0.698524859,0
"57",-0.5,0.70037023,0
"149",-1,0.700728735,0
"259",0,0.701766333,0
"174",0,0.704900137,0
"169",0,0.706258626,0
"55",-47,0.710255874,0
"21",0,0.710533905,0
"226",0,0.713412686,0
"24",-3,0.713944579,0
"56",-62,0.714364636,0
