"","hydro","bio","Condition"
"245",-1,0.183599139,0
"184",82,0.201374381,0
"9",5,0.245344854,0
"29",41,0.251518107,0
"99",64,0.261586052,0
"186",51,0.267087101,0
"65",82.5,0.278322752,0
"50",60,0.288398205,0
"46",92,0.298511551,0
"105",55,0.315296325,0
"43",-5,0.321536142,0
"193",51,0.323600257,0
"159",84,0.324768515,0
"269",9,0.325978447,0
"254",-1,0.336326202,0
"216",81,0.341042086,0
"30",52,0.342753702,0
"68",41,0.343163724,0
"199",5,0.356140553,0
"182",74,0.36004191,0
"214",-15,0.36326712,0
"73",0,0.363667656,0
"40",20.5,0.373333871,0
"35",15,0.378159997,0
"176",39,0.378943272,0
"166",12,0.383360503,0
"160",1,0.383948062,0
"85",43,0.387716525,0
"179",4,0.401136144,0
"118",-5,0.405851308,0
"170",63,0.414811914,0
"198",4,0.415713181,0
"79",20,0.418259879,0
"10",94.5,0.421878671,0
"62",16.5,0.423718824,0
"177",68,0.42624533,0
"41",63.5,0.428708937,0
"146",46,0.430074926,0
"63",0,0.431080768,0
"194",38,0.431632994,0
"144",23.5,0.437732284,0
"117",90,0.437914084,0
"98",31.5,0.440242596,0
"164",53,0.440769759,0
"86",81,0.446283848,0
"258",-13,0.450239728,0
"151",66.5,0.452239,0
"241",7,0.452343753,0
"100",-42,0.45750017,0
"77",59,0.457976923,0
"195",79.5,0.458144986,0
"267",-31,0.459240972,0
"157",68,0.460951692,0
"58",65,0.463317285,0
"255",67,0.463611392,0
"96",52,0.464507671,0
"53",0,0.468617825,0
"32",18,0.468643546,0
"181",69.5,0.471600347,0
"135",-45,0.472861687,0
"88",115,0.483365473,0
"45",70,0.484253114,0
"61",59,0.486417705,0
"154",56.5,0.487045118,0
"165",-7,0.487393908,0
"87",-2,0.48943528,0
"270",-5,0.494128919,0
"188",70.5,0.499100256,0
"111",87,0.501764249,0
"52",18.5,0.506118169,0
"80",28,0.509525634,0
"84",-54,0.509890251,0
"28",47.5,0.511033603,0
"74",77.5,0.511329712,0
"97",-25,0.513536282,0
"110",26,0.514617996,0
"107",-54.5,0.514791041,0
"82",42,0.518573522,0
"140",26.5,0.528576992,0
"90",26,0.530565885,0
"143",0,0.531084705,0
"225",-1,0.531300034,0
"42",114,0.532234303,0
"101",-11,0.532718918,0
"126",41,0.534098016,0
"25",48.5,0.534908259,0
"76",12,0.53663685,0
"89",75,0.537708806,0
"113",-44,0.54112994,0
"167",63,0.542317119,0
"262",0,0.550027354,0
"95",-16,0.550293777,0
"108",12.5,0.55190933,0
"190",0,0.55460679,0
"14",18,0.558848559,0
"168",5,0.563735315,0
"252",60.5,0.565626326,0
"7",23,0.565791339,0
"197",22,0.568863039,0
"128",2,0.56937449,0
"133",-10,0.576533651,0
"69",52.5,0.577077692,0
"215",0,0.578580709,0
"189",0,0.579934665,0
"81",34,0.580337956,0
"158",0.5,0.582313829,0
"171",6.5,0.586815586,0
"211",-2,0.591755844,0
"264",4.5,0.591909932,0
"92",-51,0.597490739,0
"39",10.5,0.607447699,0
"196",21,0.607742872,0
"208",-12,0.611809758,0
"2",-1,0.614464754,0
"49",11,0.620772767,0
"147",-57.5,0.622205392,0
"78",4,0.622823226,0
"136",123,0.622864821,0
"116",-4,0.624261012,0
"13",3,0.625166341,0
"72",-5,0.634095509,0
"272",0,0.637976036,0
"230",0,0.643367179,0
"121",37,0.645618026,0
"127",48.5,0.648606947,0
"228",6.5,0.650238781,0
"93",0,0.651612645,0
"161",20.5,0.652571704,0
"152",31.5,0.653093615,0
"59",0,0.65415112,0
"237",0,0.659594829,0
"206",11,0.673798678,0
"162",0,0.675369983,0
"122",0,0.678251774,0
"8",0,0.685257532,0
"119",0,0.687723082,0
"125",0,0.689126334,0
"83",0,0.689696681,0
"71",0,0.698033155,0
"202",-0.5,0.698524859,0
"57",-3,0.70037023,0
"149",-1,0.700728735,0
"259",0,0.701766333,0
"174",0,0.704900137,0
