"","hydro","bio","Condition"
"399",-57,0.18790515,0
"258",-43,0.19572719,0
"338",81,0.22326372,0
"210",-51.5,0.247141,0
"98",-40,0.25363094,0
"203",-45,0.27648349,0
"346",-52,0.28905096,0
"340",26,0.30514122,0
"365",-116,0.30963801,0
"320",-86,0.3162225,0
"206",-83,0.3183807,0
"88",-38,0.32092719,0
"367",-99.5,0.33964672,0
"90",-38,0.34567936,0
"190",-63.5,0.35264336,0
"37",-1,0.35582777,0
"189",-12,0.3793973,0
"61",-50,0.38120784,0
"332",12,0.3827088,0
"322",-4,0.38669408,0
"67",-19,0.38743589,0
"238",-12,0.38914789,0
"227",-54.5,0.39156307,0
"244",-81,0.3943199,0
"224",-91.5,0.39595901,0
"321",-20,0.40747074,0
"112",-116,0.40829885,0
"315",-38,0.41761266,0
"326",76,0.4232468,0
"275",-77,0.42538242,0
"201",-63,0.43670957,0
"89",1,0.43675745,0
"99",-3,0.43914537,0
"68",-55,0.44668746,0
"199",-21,0.45004569,0
"334",43,0.45460791,0
"407",-6,0.45891917,0
"133",-59,0.46867387,0
"382",-8,0.4808108,0
"200",-28,0.49038395,0
"316",-4.5,0.49256677,0
"26",0,0.49735398,0
"62",-82,0.49815508,0
"72",-21,0.50140008,0
"195",-34.5,0.50203231,0
"221",-1.5,0.51004389,0
"35",0,0.51029031,0
"255",-35.5,0.51139814,0
"179",0,0.51183412,0
"362",12,0.5144808,0
"175",-2,0.51458513,0
"300",37.5,0.52626722,0
"397",0,0.52647347,0
"92",-52.5,0.52870122,0
"64",-16,0.53057425,0
"406",0,0.53518099,0
"348",-70,0.53897512,0
"91",-79,0.54061882,0
"267",-81,0.54349689,0
"97",-104.5,0.5444724,0
"283",-53.5,0.5445159,0
"302",-27,0.54564553,0
"96",-212,0.54770035,0
"333",-1,0.54960926,0
"386",0,0.554811,0
"77",-18,0.55596817,0
"205",-37,0.55965967,0
"310",-49.5,0.56092371,0
"76",-9,0.56198173,0
"402",70,0.56745794,0
"245",-50,0.56827563,0
"337",-67,0.56875438,0
"80",-34.5,0.56885714,0
"75",-74,0.5695332,0
"243",-51,0.57650154,0
"236",-74.5,0.57818974,0
"102",-20,0.5790054,0
"323",-3,0.58320196,0
"356",0,0.58382154,0
"254",-81,0.58405462,0
"246",-45,0.58413588,0
"307",-60.5,0.58432304,0
"274",-48,0.5851857,0
"408",0,0.58788962,0
"239",-0.5,0.58989032,0
"82",-50,0.5899193,0
"241",-47.5,0.59625569,0
"358",-77,0.5968458,0
"260",-65,0.60007522,0
"222",-1,0.60137346,0
"73",-31,0.60426322,0
"188",-39,0.6056683,0
"100",10,0.60665192,0
"384",0,0.6069942,0
"347",-81,0.60851586,0
"259",-85,0.60999244,0
"192",15,0.61035666,0
"79",-19,0.61100412,0
"289",6,0.61364804,0
"63",-80,0.61471992,0
"39",0,0.61555212,0
"270",-78.5,0.61611238,0
"11",0,0.61648899,0
"336",-11,0.62028659,0
"313",-7,0.62178753,0
"366",0,0.62436686,0
"95",-80,0.6273615,0
"109",0,0.63123836,0
"127",-38,0.63247206,0
"354",0,0.63438174,0
"257",-30.5,0.63514306,0
"378",40.5,0.63680663,0
"123",66,0.64073994,0
"393",-1,0.64125673,0
"268",-70,0.64250594,0
"359",-8,0.64431266,0
"264",-50.5,0.6446707,0
"231",-62,0.64473928,0
"212",-8.5,0.64702057,0
"94",0,0.64711679,0
"81",-22,0.64755678,0
"363",0,0.65146583,0
"291",-75,0.65381825,0
"174",-56.5,0.65446951,0
"357",67,0.65661897,0
"232",0,0.65962025,0
"202",-38.5,0.65998032,0
"101",-54,0.6601853,0
"248",-5.5,0.66341859,0
"135",-32,0.66378652,0
"15",-3,0.66768291,0
"249",-12.5,0.66822034,0
"38",0,0.66845129,0
"132",26,0.67093594,0
"380",0,0.67651281,0
"256",10,0.67868323,0
"404",-38,0.6799576,0
"74",-21,0.68147192,0
"220",-63,0.68284466,0
"296",-1,0.68677844,0
"70",-60,0.68773645,0
"138",-33,0.69186994,0
"235",-90,0.69219839,0
"240",-34.5,0.69224343,0
"303",-52,0.69324824,0
"233",-8.5,0.70290087,0
"149",-2,0.70484419,0
"387",-31,0.70621965,0
"146",-25,0.70661209,0
"53",-2,0.71636204,0
"30",0,0.72066732,0
"228",-56.5,0.72245968,0
"405",0,0.72291588,0
"142",-1,0.72393462,0
"388",-1,0.72698457,0
"78",-76,0.73129612,0
"350",55.5,0.7315419,0
"371",-1,0.73285566,0
"57",27,0.74108231,0
"372",-46,0.74137498,0
"65",-57,0.74215385,0
"314",0.5,0.74219954,0
"376",0,0.74514803,0
"119",-40,0.74908367,0
"317",-2,0.7510035,0
"299",0,0.75116919,0
"103",-43,0.75573503,0
"403",12,0.757414,0
"377",-5,0.76049814,0
"213",-1,0.76260127,0
"71",-26,0.76466739,0
"292",-22,0.76741067,0
"279",0,0.77008443,0
"151",-23,0.77045165,0
"324",0,0.77159064,0
"83",-77,0.77184563,0
"217",-0.5,0.77276685,0
"389",-1,0.77580046,0
"265",-0.5,0.77588195,0
"182",0,0.77657661,0
"197",0,0.77938373,0
"209",0,0.78378935,0
"93",-57.5,0.78432387,0
"381",-2,0.78446438,0
"59",-60,0.78692025,0
"27",0,0.78752742,0
"395",0,0.79247542,0
"285",-123,0.79248949,0
"184",-9,0.79741575,1
"400",-1,0.80096161,1
"369",12,0.80135845,1
"286",0,0.80216245,1
"237",0,0.80380144,1
"13",-6,0.8050079,1
"139",27,0.8068595,1
"349",69,0.80710135,1
"183",-13,0.80718934,1
"163",0,0.81053916,1
"242",-1,0.81225478,1
"216",-62,0.81261515,1
"185",0.5,0.81475321,1
"120",12,0.81973976,1
"327",-21,0.82021357,1
"247",-13,0.82145675,1
"343",0,0.82443522,1
"273",-46,0.82517432,1
"122",0,0.82791732,1
"28",0,0.82832065,1
"42",0,0.83220584,1
"287",0,0.83544561,1
"308",-158,0.83602564,1
"160",-1,0.83628379,1
"342",0,0.8365546,1
"301",-10,0.83825244,1
"398",-8,0.83932083,1
"230",0,0.84277761,1
"360",0,0.84401746,1
"250",0,0.84737441,1
"309",0,0.8500512,1
"17",-4,0.85018692,1
"331",-56,0.85028143,1
"226",0,0.85103812,1
"339",-10,0.85135989,1
"284",0.5,0.85521151,1
"328",-3,0.85564589,1
"86",0,0.8567967,1
"318",0,0.8576797,1
"173",0,0.86430884,1
"218",-4,0.86731796,1
"282",-3,0.87148934,1
"44",0,0.87474137,1
"161",-18,0.87653801,1
"392",-0.5,0.87662367,1
"5",27,0.87864121,1
"181",-12,0.87929304,1
"4",-2,0.87943551,1
"409",-8,0.8796922,1
"47",27,0.87993416,1
"130",0,0.88102634,1
"278",-49.5,0.8815387,1
"305",-1,0.88288755,1
"105",-1,0.88518212,1
"280",-5,0.88745888,1
"162",0,0.88913062,1
"351",-4,0.89219419,1
"128",0,0.89250403,1
"143",0,0.89300943,1
"374",0,0.89435204,1
"229",0,0.89538019,1
"169",-38,0.89953775,1
"85",0,0.89974218,1
"353",0,0.90150652,1
"25",-2,0.90286736,1
"304",0,0.90650611,1
"58",-3,0.90881297,1
"19",0,0.91064,1
"208",-17,0.91430341,1
"153",0,0.91821365,1
"36",0,0.918416,1
"191",-4,0.91978621,1
"114",-3,0.92076299,1
"24",-7,0.92141272,1
"271",0,0.92244845,1
"107",0,0.92475942,1
"298",-3,0.92962258,1
"157",0,0.9305125,1
"21",0,0.93294154,1
"262",0,0.93527696,1
"43",0,0.93616124,1
"193",-0.5,0.93620304,1
"251",-12,0.9364029,1
"379",-7,0.93765686,1
"325",0,0.94066618,1
"361",-3,0.9407631,1
"225",0,0.94167603,1
"401",-6.5,0.94484006,1
"385",-1,0.94682923,1
"6",0,0.94924933,1
"111",0,0.94943121,1
"137",27,0.94997187,1
"383",-3,0.95081791,1
"69",-60,0.95098493,1
"311",0,0.95433022,1
"168",0,0.95589196,1
"129",-1,0.95649537,1
"281",-23,0.96326571,1
"150",0,0.96401838,1
"394",-1,0.96424437,1
"335",0,0.96463994,1
"269",0,0.96599712,1
"55",-58,0.96808929,1
"330",0,0.9686956,1
"375",-8,0.9691859,1
"156",-2,0.97304935,1
"196",0,0.97386928,1
"186",0,0.97853209,1
"187",-1,0.9806938,1
"176",0,0.98080398,1
"29",27,0.98197339,1
"66",-74,0.98543418,1
"134",0,0.98625526,1
"45",-36,0.98662198,1
"263",-46,0.98925479,1
"368",0,0.98975174,1
"215",-47,0.99065729,1
"293",-41,0.99169765,1
"115",12,0.9918117,1
"294",0,0.99201693,1
"124",0,0.99779787,1
"214",-1,0.99823018,1
"207",0,1.00026591,1
"84",-56,1.00086982,1
"46",0,1.00177025,1
"297",0,1.0031734,1
"290",-72,1.00507852,1
"344",0,1.00668171,1
"396",-1,1.00680669,1
"20",0,1.00684557,1
"295",0,1.00730755,1
"12",-0.5,1.01035327,1
"33",0,1.01059794,1
"364",-12,1.0132347,1
"2",0,1.01378344,1
"306",0,1.01607207,1
"252",-1,1.01608787,1
"345",0,1.01627269,1
"204",0,1.01782875,1
"312",0,1.01788844,1
"164",-1,1.01992536,1
"40",0,1.02242257,1
"373",-8,1.02800485,1
"144",0,1.03004025,1
"51",0,1.03053104,1
"277",0,1.03593073,1
"341",-62,1.03839419,1
"16",0,1.03995266,1
"22",0,1.04279807,1
"171",-2,1.04646345,1
"110",-3,1.05023582,1
"141",-72,1.05025676,1
"180",0,1.05159437,1
"170",-24,1.05272603,1
"167",-0.5,1.05482853,1
"56",-59,1.05518208,1
"154",-1,1.05912257,1
"121",-1,1.06006145,1
"355",-25,1.06469577,1
"266",0,1.06715785,1
"3",0,1.07078787,1
"219",0,1.07230208,1
"276",0,1.07245343,1
"32",0,1.07551273,1
"54",-2,1.07900843,1
"145",27,1.08427616,1
"49",0,1.08450483,1
"198",0,1.08557851,1
