"","hydro","bio","Condition"
"245",0,0.183599139,0
"184",-11,0.201374381,0
"9",0,0.245344854,0
"29",0,0.251518107,0
"99",-23,0.261586052,0
"186",0,0.267087101,0
"65",-16,0.278322752,0
"50",-11,0.288398205,0
"46",-206,0.298511551,0
"105",-1.5,0.315296325,0
"43",-1,0.321536142,0
"193",0,0.323600257,0
"159",-39,0.324768515,0
"269",0,0.325978447,0
"254",0,0.336326202,0
"216",-205,0.341042086,0
"30",-33,0.342753702,0
"68",-65,0.343163724,0
"199",-1,0.356140553,0
"182",-25,0.36004191,0
"64",-1,0.361245042,0
"214",-191,0.36326712,0
"73",0,0.363667656,0
"40",0,0.373333871,0
"35",-10.5,0.378159997,0
"176",0,0.378943272,0
"166",0,0.383360503,0
"160",0,0.383948062,0
"75",0,0.38397079,0
"85",0,0.387716525,0
"179",-1,0.401136144,0
"118",-33,0.405851308,0
"170",-1,0.414811914,0
"198",0,0.415713181,0
"79",-47,0.418259879,0
"10",-31,0.421878671,0
"62",0,0.423718824,0
"177",-4,0.42624533,0
"41",-43,0.428708937,0
"146",-4,0.430074926,0
"63",-4,0.431080768,0
"194",-1,0.431632994,0
"144",-63,0.437732284,0
"117",-30,0.437914084,0
"98",0,0.440242596,0
"164",0,0.440769759,0
"86",-25,0.446283848,0
"258",-4,0.450239728,0
"151",-3,0.452239,0
"241",-8,0.452343753,0
"100",-216,0.45750017,0
"77",0,0.457976923,0
"195",-16.5,0.458144986,0
"267",0,0.459240972,0
"157",-6,0.460951692,0
"58",0,0.463317285,0
"255",0,0.463611392,0
"96",-70.5,0.464507671,0
"53",0,0.468617825,0
"32",0,0.468643546,0
"181",0.5,0.471600347,0
"135",-228,0.472861687,0
"88",-67,0.483365473,0
"45",-1.5,0.484253114,0
"61",-0.5,0.486417705,0
"154",-21,0.487045118,0
"165",-22.5,0.487393908,0
"87",-6,0.48943528,0
"270",0,0.494128919,0
"188",-35.5,0.499100256,0
"201",-364,0.50064259,0
"111",-24,0.501764249,0
"52",-24,0.506118169,0
"80",0,0.509525634,0
"84",-212,0.509890251,0
"28",-4,0.511033603,0
"74",-75,0.511329712,0
"115",-363,0.512236311,0
"97",0,0.513536282,0
"110",0,0.514617996,0
"107",-210,0.514791041,0
"82",-42,0.518573522,0
"140",-108,0.528576992,0
"90",-35,0.530565885,0
"143",0,0.531084705,0
"225",0,0.531300034,0
"42",-40,0.532234303,0
"101",-2,0.532718918,0
"126",-7,0.534098016,0
"25",-5,0.534908259,0
"76",0,0.53663685,0
"89",-7,0.537708806,0
"113",-223,0.54112994,0
"167",-6,0.542317119,0
"262",-22,0.550027354,0
"95",-68,0.550293777,0
"108",-12,0.55190933,0
"190",-357,0.55460679,0
"14",0,0.558848559,0
"242",-259,0.563464269,0
"168",0,0.563735315,0
"252",-203,0.565626326,0
"7",0,0.565791339,0
"197",-1,0.568863039,0
"128",0,0.56937449,0
"133",0,0.576533651,0
"69",0,0.577077692,0
"215",0,0.578580709,0
"189",0,0.579934665,0
"81",-14,0.580337956,0
"158",-360,0.582313829,0
"171",-69,0.586815586,0
"211",-117,0.591755844,0
"264",-1,0.591909932,0
"92",-119,0.597490739,0
"39",0,0.607447699,0
"196",0,0.607742872,0
"208",0,0.611809758,0
"2",-351,0.614464754,0
"49",-1,0.620772767,0
"147",-218,0.622205392,0
"78",-340,0.622823226,0
"136",-33,0.622864821,0
"116",0,0.624261012,0
"13",-21,0.625166341,0
"247",-1,0.627957292,0
"72",0,0.634095509,0
"272",0,0.637976036,0
"230",-6,0.643367179,0
"121",0,0.645618026,0
"127",-5,0.648606947,0
"228",-67,0.650238781,0
"93",0.5,0.651612645,0
"161",-11.5,0.652571704,0
"152",0,0.653093615,0
"59",0,0.65415112,0
"237",0,0.659594829,0
"206",0,0.673798678,0
"162",-357,0.675369983,0
"122",0,0.678251774,0
"248",-261,0.684310245,0
"8",0,0.685257532,0
"119",0,0.687723082,0
"125",0,0.689126334,0
"83",0,0.689696681,0
"71",-1.5,0.698033155,0
"202",-6,0.698524859,0
"57",0,0.70037023,0
"149",0,0.700728735,0
"259",0,0.701766333,0
"174",0,0.704900137,0
"169",0,0.706258626,0
"55",0,0.710255874,0
"21",-0.5,0.710533905,0
"226",-49.5,0.713412686,0
"24",0,0.713944579,0
"56",0,0.714364636,0
"145",0,0.717672246,0
"191",0,0.719766583,0
"47",0,0.726856545,0
"185",0,0.72704747,0
"124",0,0.727359831,0
"172",0,0.727778917,0
"106",0,0.729595045,0
"103",3.5,0.73159358,0
"205",0,0.741703144,0
"239",0,0.74246579,0
"148",0,0.744434296,0
"1",-75,0.746154711,0
"120",0,0.756344319,0
"203",0,0.7597145,0
"22",-16,0.760404342,0
"253",0,0.762397131,0
"234",0,0.765194783,1
"238",-59,0.765727266,1
"271",0,0.76579077,1
"137",0,0.769628363,1
"223",-80,0.772777131,1
"221",0,0.774045698,1
"54",0,0.777716312,1
"91",0,0.781407214,1
"244",0,0.781736864,1
"256",-2.5,0.789927675,1
"263",-101,0.790445827,1
"153",0,0.79244386,1
"44",0,0.794854717,1
"27",0,0.804226516,1
"23",-30,0.807583235,1
"220",0,0.814037649,1
"180",0,0.820255444,1
"123",0,0.82575256,1
"268",0,0.830368431,1
"134",-1,0.830725512,1
"207",-29,0.834248381,1
"48",-112,0.834846081,1
"19",0,0.843855149,1
"15",0,0.846166691,1
"175",0,0.851215148,1
"18",0,0.860358823,1
"142",-13,0.862306574,1
"229",0,0.86289626,1
"20",-6,0.870100364,1
"218",-244,0.870631211,1
"240",-9,0.872852234,1
"129",0,0.875237475,1
"156",0,0.878314208,1
"26",0,0.878748317,1
"266",0,0.879889415,1
"104",0,0.88386545,1
"138",-1,0.884157164,1
"204",-6,0.884188893,1
"37",0,0.887950144,1
"260",0,0.88913572,1
"139",0,0.896663678,1
"250",-1,0.897961125,1
"67",0,0.900041941,1
"70",0,0.901125706,1
"217",0,0.903215727,1
"141",0,0.906382829,1
"130",0,0.908170666,1
"3",-2,0.908598121,1
"212",0,0.909723754,1
"222",0,0.920356031,1
"246",-1,0.923274698,1
"131",0,0.924898497,1
"192",0,0.927777736,1
"183",-58,0.927998162,1
"187",0,0.928578647,1
"200",0,0.929467964,1
"265",-301,0.932049122,1
"150",0,0.932437851,1
"60",0,0.939128619,1
"109",0,0.942670304,1
"112",0,0.950625929,1
"4",0,0.953430352,1
"232",0,0.961621602,1
"236",0,0.962044937,1
"33",0,0.963999384,1
"114",0,0.965527839,1
"178",-119,0.96918474,1
"209",0,0.979537709,1
"38",0,0.983802143,1
"243",-28.5,0.990171425,1
"6",0,0.996013803,1
