"","hydro","bio","Condition"
"232",-1,0,0
"99",-7,0.115593348,0
"261",15.5,0.129140014,0
"245",0.5,0.14852693,0
"271",-2,0.153000175,0
"50",-31,0.218268008,0
"214",166,0.224473287,0
"184",182,0.232589261,0
"43",-60,0.234293392,0
"269",-11,0.244430928,0
"193",14,0.256384709,0
"164",-42,0.256491183,0
"46",120.5,0.338965497,0
"216",121,0.338965497,0
"170",148,0.33917505,0
"186",-11,0.33970974,0
"79",-19,0.358334771,0
"207",-6,0.35944321,0
"9",125,0.37853781,0
"30",6,0.383239623,0
"176",-63,0.38473878,0
"212",0,0.393207914,0
"205",0,0.425809941,0
"85",62,0.431699651,0
"234",-2,0.437306524,0
"41",-20,0.444357593,0
"250",-1,0.445746318,0
"211",2,0.446046457,0
"237",0,0.450027175,0
"118",-13,0.450679454,0
"159",-42,0.454375503,0
"87",-86,0.474645402,0
"266",-12,0.479781403,0
"166",-55,0.497516271,0
"203",1,0.509282964,0
"227",0,0.510172947,0
"231",0,0.510239425,0
"29",-10.5,0.513006828,0
"165",-9,0.5137712,0
"65",-52,0.513906759,0
"58",-4.5,0.516031075,0
"105",-66.5,0.517270653,0
"35",29,0.52730343,0
"126",0,0.528422196,0
"265",2,0.538223594,0
"13",-194,0.542260268,0
"96",-20.5,0.555804673,0
"199",123,0.560464398,0
"258",69,0.560708927,0
"270",-1.5,0.564827745,0
"110",-15,0.567199849,0
"179",-73,0.577292698,0
"235",-1,0.578582584,0
"160",-55.5,0.584840066,0
"268",-1,0.591612609,0
"117",-36,0.597910067,0
"14",-132,0.613777159,0
"167",-69,0.619380653,0
"62",0,0.622019238,0
"246",-3,0.625512227,0
"195",-42,0.629369926,0
"135",171,0.639941915,0
"206",-43,0.640058725,0
"84",149,0.643112823,0
"107",150,0.645934774,0
"72",-58,0.647990348,0
"133",104.5,0.648159101,0
"220",0,0.651256442,0
"273",-1,0.655355924,0
"154",-4,0.657182762,0
"144",158.5,0.657312117,0
"95",-31,0.657952035,0
"146",8.5,0.660999668,0
"255",-13,0.666797341,0
"80",-4,0.668371896,0
"215",0,0.670153014,0
"208",-16,0.67331621,0
"82",13,0.673523331,0
"89",73,0.676875129,0
"239",-2,0.678607269,0
"86",-13,0.67890659,0
"259",0,0.678969714,0
"177",-90,0.6801308,0
"101",-95,0.687994522,0
"272",0,0.695482082,0
"251",-1,0.696028377,0
"77",-33.5,0.699027832,0
"53",-1,0.706004476,0
"7",56,0.706332608,0
"218",2,0.707169226,0
"230",-1,0.711177602,0
"151",-28.5,0.712893228,0
"32",-19.5,0.723073189,0
"40",1.5,0.725270028,0
"198",126.5,0.727957328,0
"221",-1,0.729467818,0
"147",149,0.733588772,0
"264",-4,0.739513354,0
"31",-7,0.757236396,1
"148",0,0.760809435,1
"100",161.5,0.76270814,1
"233",-4,0.763182783,1
"181",130,0.763749026,1
"256",-10,0.764769095,1
"182",-14,0.76557106,1
"56",-26,0.765754015,1
"63",-2,0.772235524,1
"119",0,0.775013382,1
"254",-0.5,0.776131115,1
"12",-1,0.777623756,1
"260",-1,0.778943228,1
"157",-93.5,0.782600603,1
"210",-2,0.782669234,1
"130",0,0.782740399,1
"48",-8,0.784739638,1
"194",-33,0.786869135,1
"267",20,0.786942768,1
"161",81,0.788491753,1
"111",-18,0.789278567,1
"42",-118.5,0.789535937,1
"52",-33,0.797682095,1
"67",0,0.801513325,1
"98",-35,0.805000641,1
"69",-7.5,0.810956433,1
"90",-26,0.811309397,1
"97",-4.5,0.824669024,1
"88",-61.5,0.831100835,1
"39",-66,0.83374274,1
"76",3.5,0.835844727,1
"28",-25.5,0.83622953,1
"140",130,0.841807591,1
"81",2,0.843264207,1
"188",1,0.843299207,1
"22",-2,0.847270181,1
"113",166.5,0.850225668,1
"10",-23.5,0.856065144,1
"45",-16,0.859490192,1
"74",163.5,0.865521978,1
"224",-2,0.866489314,1
"238",2,0.86713425,1
"200",-1,0.867271051,1
"33",-1,0.868997721,1
"131",-2,0.872294378,1
"175",-55,0.877566481,1
"61",-7,0.878579603,1
"253",0,0.880149457,1
"145",-131,0.886335386,1
"197",-4,0.892516117,1
"241",57,0.892596367,1
"114",-1,0.89661147,1
"71",-2,0.900984067,1
"153",0,0.904574803,1
"70",0,0.90734173,1
"136",-143,0.911586085,1
"25",-10,0.912419114,1
"91",0,0.914043167,1
"155",-3,0.920559985,1
"49",54.5,0.925608641,1
"228",-135,0.930693268,1
"158",0,0.932918475,1
"83",0,0.934783777,1
"225",-1,0.935988592,1
"123",-145,0.941029237,1
"73",0,0.953862683,1
"5",-1,0.954074895,1
"102",-2,0.966563298,1
"149",-3,0.967340652,1
"213",3,0.973174515,1
"37",-5,0.973645324,1
"104",0,0.975674598,1
"172",-0.5,0.979407792,1
"185",-10,0.979781664,1
"112",-1,0.981856095,1
"1",87,0.982549471,1
"196",-4,1.007268189,1
"229",-1,1.008117262,1
"108",157,1.008922689,1
"152",49,1.012123205,1
"128",52,1.016949406,1
"24",3,1.017497643,1
"243",-2,1.018833117,1
"103",-10,1.023085638,1
"26",0,1.023822198,1
"92",10,1.026116662,1
"129",0,1.035430983,1
"240",-8,1.036390861,1
"116",-64,1.03859787,1
"142",0,1.043211147,1
"21",0,1.045087959,1
"59",0.5,1.048584436,1
"127",-15,1.05454853,1
"125",0.5,1.055283193,1
"244",-61,1.083029189,1
"217",0,1.083181055,1
"138",-1,1.088354172,1
"189",0,1.093177438,1
"202",-1,1.093553406,1
"36",0,1.097036925,1
"121",0,1.097318517,1
"171",-48,1.100004844,1
"180",0,1.102228483,1
"20",-15,1.109322382,1
"141",-3,1.112443863,1
"18",0,1.116139719,1
"192",0,1.117726057,1
"3",-1,1.118516457,1
"15",0,1.120381158,1
"252",141,1.121198534,1
"187",9.5,1.123680636,1
"222",-15,1.129090121,1
"219",0,1.150211397,1
"262",-2,1.150513653,1
"16",-9,1.156517482,1
"27",-0.5,1.158815862,1
"139",-144,1.160963949,1
"183",-59,1.167822078,1
"11",5,1.168165087,1
"134",-93,1.173052684,1
"169",0,1.174029958,1
"19",-0.5,1.178230504,1
"109",-7,1.179361688,1
"38",-2,1.184380837,1
"156",0,1.187720075,1
"94",0,1.190035878,1
"163",0,1.199722006,1
"236",0,1.200009192,1
"60",0,1.202956752,1
"209",0,1.207050411,1
"124",-31,1.215843863,1
"178",-7,1.226560053,1
"174",0,1.232530412,1
"54",-1,1.23785983,1
"137",-5,1.238670239,1
"249",0,1.240871567,1
"106",-1,1.251054292,1
"44",0,1.255078406,1
"204",-24,1.264081038,1
"34",-1,1.269379807,1
"6",0,1.272685694,1
"4",0,1.273107613,1
"173",-54,1.280136406,1
"55",-0.5,1.29238977,1
"47",0,1.292700876,1
"120",0,1.293637544,1
"257",-2,1.31111307,1
"191",0,1.31183034,1
"51",0,1.314497154,1
"17",-1,1.389128234,1
