"","hydro","bio","Condition"
"382",0,0,0
"258",62.66,0.12843705,0
"399",504.54,0.12914001,0
"407",0,0.1529985,0
"210",29.34,0.20542871,0
"365",85.15,0.22448387,0
"203",25.82,0.23429339,0
"338",431.03,0.24551089,0
"346",839.93,0.25638837,0
"321",0.07,0.2568856,0
"98",0,0.266129,0
"37",-0.18,0.33377852,0
"206",19.97,0.3389655,0
"367",19.24,0.3389655,0
"238",1.39,0.35812668,0
"358",0.46,0.35944321,0
"322",32.38,0.38244883,0
"340",851.73,0.38458256,0
"320",560.15,0.38473677,0
"332",339.26,0.38473878,0
"88",0.11,0.38989811,0
"363",0.275,0.39320791,0
"190",2.135,0.39645478,0
"244",-0.12,0.39806072,0
"112",85.24,0.39845887,0
"179",0,0.40431592,0
"90",0.11,0.42151147,0
"35",-0.01,0.42262585,0
"356",-0.08,0.42581508,0
"61",644.62,0.42953167,0
"384",-0.005,0.43721671,0
"362",0,0.43860735,0
"227",1.31,0.43924677,0
"201",14.8,0.44435759,0
"275",-1.85,0.44491679,0
"89",0,0.44813332,0
"386",-0.03,0.45002717,0
"77",0.64,0.45160413,0
"67",-8.79,0.45596072,0
"404",0,0.47978956,0
"326",537.93,0.48636422,0
"140",0,0.49188019,0
"354",-0.05,0.49493697,0
"92",128.74,0.49921918,0
"26",0,0.50063777,0
"189",1547.37,0.50659424,0
"199",15.545,0.50749558,0
"334",1756.96,0.50994226,0
"402",1109.565,0.51000921,0
"381",0,0.51023943,0
"377",0,0.51029346,0
"315",22.27,0.51117244,0
"175",381.56,0.51148097,0
"224",3.08,0.51395308,0
"72",0.27,0.54496177,0
"283",16,0.56215127,0
"403",0,0.5622131,0
"200",1.695,0.56409891,0
"395",-0.07,0.56445899,0
"255",10.275,0.56476926,0
"406",-0.02,0.56482775,0
"133",2.78,0.56525695,0
"397",-0.05,0.57176397,0
"96",0,0.57194799,0
"97",17.325,0.57245645,0
"267",19.66,0.5736453,0
"408",-0.01,0.5795684,0
"405",2.17,0.58024666,0
"68",15.14,0.58140572,0
"99",47.35,0.58420235,0
"234",0,0.58790691,0
"62",18.84,0.58896347,0
"109",-0.03,0.58976735,0
"393",-0.25,0.59386859,0
"221",352.28,0.59636896,0
"64",-1.92,0.60294547,0
"316",20.95,0.60391094,0
"195",9.135,0.60644694,0
"300",60.74,0.60786481,0
"63",2.29,0.60968734,0
"73",18.35,0.61217202,0
"75",0.58,0.61386252,0
"348",829,0.61506606,0
"11",0,0.61621207,0
"80",2.955,0.61848048,0
"254",48.95,0.61926361,0
"76",-5.98,0.62048115,0
"122",0,0.62480521,0
"389",-0.02,0.62551223,0
"323",220.46,0.62590045,0
"38",-0.01,0.6328693,0
"310",9.28,0.63452129,0
"246",15.26,0.63499858,0
"289",36.7,0.63519592,0
"357",4.35,0.64005872,0
"39",-0.35,0.64045402,0
"91",100.1,0.6407612,0
"243",243.75,0.64311282,0
"231",0.24,0.64799035,0
"378",756.38,0.65036397,0
"371",0,0.65141167,0
"409",0,0.65536081,0
"79",0.27,0.65591767,0
"123",519.52,0.65599068,0
"302",2.11,0.66097717,0
"59",0.09,0.66784033,0
"239",197.96,0.6683719,0
"260",2.06,0.67000537,0
"366",0,0.67015301,0
"272",0,0.67124048,0
"333",71.83,0.6730461,0
"359",-1.87,0.67321659,0
"241",0.9,0.67352333,0
"385",0,0.67421868,0
"188",-0.31,0.68350335,0
"95",312.44,0.68520605,0
"245",-95.25,0.69113914,0
"394",0,0.69602838,0
"388",0,0.69998073,0
"53",0,0.7016109,0
"236",33.875,0.70428368,0
"270",299.39,0.70731384,0
"372",0,0.70887591,0
"380",-1.06,0.71113,0
"307",100.265,0.71737683,0
"360",0,0.72423025,0
"274",-9.9,0.72603365,0
"248",36.035,0.72895302,0
"102",975.63,0.72943747,0
"369",0,0.72949256,0
"192",947.45,0.72958736,0
"94",37.23,0.73202817,0
"205",11.68,0.73483131,0
"82",2.29,0.74064526,0
"100",983.11,0.74091358,0
"264",250.53,0.74282499,0
"240",111.29,0.74743873,0
"78",1.47,0.75093391,0
"15",32.035,0.75197227,0
"303",236.21,0.75931819,1
"101",525.22,0.761421,1
"259",117.37,0.76269697,1
"383",0,0.76318594,1
"396",-0.11,0.76467646,1
"287",-0.01,0.76693639,1
"81",36.26,0.76755326,1
"291",89.9,0.7679303,1
"336",398.67,0.77016709,1
"222",-0.81,0.7722652,1
"376",-0.175,0.774353,1
"162",-0.02,0.77761683,1
"337",8.135,0.77772298,1
"70",5.12,0.77847125,1
"392",-1.52,0.78042237,1
"132",0,0.78222348,1
"313",61.085,0.78255939,1
"361",0,0.78267257,1
"268",-2.48,0.78270125,1
"398",0,0.78298411,1
"212",14.01,0.78454047,1
"174",74.315,0.78514768,1
"347",1.49,0.78684234,1
"142",-0.06,0.78813251,1
"202",87.5,0.78953594,1
"226",-0.01,0.80009541,1
"74",1.51,0.80328807,1
"30",-0.015,0.80468203,1
"249",30.55,0.8052997,1
"27",0,0.81519658,1
"257",0.365,0.82903051,1
"25",-0.04,0.83594331,1
"13",13.625,0.84225358,1
"256",987.72,0.8439972,1
"124",-0.01,0.84428889,1
"28",-0.01,0.84471377,1
"213",-0.07,0.84594559,1
"296",1410.62,0.84818492,1
"235",3.16,0.8489048,1
"217",-0.03,0.84910302,1
"139",0,0.85281563,1
"183",0,0.85453806,1
"331",0.05,0.85939374,1
"151",9.72,0.86023158,1
"279",0,0.86183352,1
"216",0.2,0.86392761,1
"228",9.315,0.8650202,1
"351",0,0.86727105,1
"119",700.35,0.8697001,1
"42",0,0.87303191,1
"57",0,0.87309251,1
"127",219.63,0.87349684,1
"158",0,0.87816142,1
"220",15.9,0.8785796,1
"197",-0.08,0.8845536,1
"375",0,0.88469092,1
"128",0,0.88644814,1
"271",-0.04,0.8876003,1
"6",0,0.88825769,1
"309",0,0.89201126,1
"350",1361.195,0.89251612,1
"229",0,0.89372278,1
"233",34.885,0.89393933,1
"135",31.51,0.89413886,1
"120",0,0.89480661,1
"19",0,0.89504086,1
"311",-0.02,0.89715477,1
"314",0,0.89956908,1
"83",0.52,0.90200056,1
"208",0.36,0.90842002,1
"138",16.065,0.90864304,1
"71",2.42,0.91022292,1
"317",104.29,0.91333628,1
"250",0,0.91405806,1
"182",-0.05,0.91445196,1
"58",0.23,0.91563561,1
"292",35.855,0.91814426,1
"161",0.46,0.92231154,1
"148",0,0.92801724,1
"232",0,0.92940467,1
"184",0.04,0.93219507,1
"103",0.67,0.93327878,1
"242",0,0.93471678,1
"130",0,0.93697443,1
"5",0,0.94113407,1
"40",-0.365,0.94767171,1
"209",68.89,0.94796634,1
"280",12.47,0.95088295,1
"21",0,0.95929163,1
"374",-0.02,0.96436591,1
"146",-1.18,0.96651634,1
"149",0,0.96784781,1
"24",1.88,0.97277465,1
"185",77.27,0.97324705,1
"17",-112.47,0.97330032,1
"47",0,0.97340199,1
"286",0,0.97379819,1
"299",0,0.97404932,1
"339",11.44,0.97485814,1
"262",0,0.97568934,1
"65",-2.23,0.97881247,1
"328",26.04,0.97940779,1
"269",-0.03,0.98151736,1
"173",-1.24,0.98181077,1
"3",0,0.98393678,1
"237",0,0.98409086,1
"33",-0.01,0.98566524,1
"93",222.58,0.98677149,1
"163",-0.15,0.9872586,1
"45",0.88,0.98862444,1
"105",-0.34,0.99087917,1
"69",-20.38,0.99158429,1
"44",0,0.99305801,1
"324",0,0.99311819,1
"298",1.29,0.99684621,1
"301",123.62,1.00028268,1
"147",0,1.00161487,1
"4",17.405,1.00210875,1
"225",0,1.00263957,1
"364",0,1.00385632,1
"387",0,1.00541247,1
"349",1312.59,1.00726819,1
"22",-0.51,1.00797511,1
"153",-0.155,1.00799082,1
"265",49.625,1.00892269,1
"143",0,1.01056442,1
"305",0.67,1.01195761,1
"129",-0.03,1.01523621,1
"379",0,1.01572178,1
"273",-0.92,1.01601966,1
"285",78.95,1.01694941,1
"308",78.325,1.01777753,1
"318",0,1.01796345,1
"51",0,1.01843666,1
"137",0,1.02084484,1
"230",-0.81,1.0232998,1
"20",0,1.02851554,1
"304",0.535,1.03220929,1
"191",0.55,1.03589939,1
"168",0,1.03707731,1
"169",0.475,1.043975,1
"115",0,1.04471789,1
"284",78.23,1.05454853,1
"327",625.74,1.05510669,1
"282",33.06,1.05528319,1
"373",0,1.05598357,1
"181",0.25,1.0567298,1
"16",0,1.06228056,1
"196",0,1.06256675,1
"86",-0.62,1.06476871,1
"186",0,1.06833621,1
"9",0.12,1.06892131,1
"49",0,1.07397954,1
"160",-0.215,1.07587691,1
"46",-0.01,1.07840364,1
"134",0,1.07855517,1
"36",-0.46,1.07947936,1
"218",238.48,1.07981054,1
"368",0,1.07986857,1
"247",8.99,1.08178093,1
"66",0.38,1.08350961,1
"157",-0.02,1.08364884,1
"150",0.14,1.08504827,1
"156",0,1.0880936,1
"294",-0.015,1.08835417,1
"342",0,1.09317744,1
"343",0,1.09382674,1
"306",-0.01,1.09576459,1
"111",-0.06,1.09673446,1
"297",-0.39,1.09967795,1
"251",4.71,1.10049897,1
"345",-0.11,1.10091815,1
"401",-0.01,1.10162101,1
"353",-0.07,1.10641874,1
"278",61.405,1.11015265,1
"193",-0.02,1.11154985,1
"180",-0.015,1.11199092,1
"12",0.005,1.11250293,1
"335",0,1.11527261,1
"126",0,1.11545892,1
"1",0,1.11687099,1
"176",0.43,1.12038116,1
"32",-0.01,1.12084272,1
"114",0,1.12350903,1
"295",15.57,1.13119564,1
"170",0,1.1338377,1
"400",0,1.13613223,1
"55",0.23,1.13662308,1
"107",0,1.13904804,1
"125",0.265,1.14004617,1
"341",11.49,1.14441275,1
"56",0.06,1.14474267,1
"84",0.36,1.14528188,1
"29",0,1.14601236,1
"85",0,1.14791261,1
"370",0,1.15020346,1
"187",-0.01,1.15106251,1
"253",0,1.15967782,1
"43",-0.395,1.16092004,1
"276",-0.01,1.1624198,1
"312",-0.08,1.16297591,1
"108",0,1.16765702,1
"121",-0.02,1.1699735,1
"325",0,1.17402996,1
"131",-0.01,1.17584545,1
"8",0,1.17617629,1
"52",-0.01,1.17759043,1
"167",0.65,1.18079619,1
"54",0.2,1.18093997,1
"7",0,1.18379215,1
"198",0,1.18438084,1
"290",-233.06,1.18630752,1
"116",-0.04,1.18741016,1
"171",0.27,1.18913156,1
"164",0.23,1.18991554,1
"266",0,1.19086766,1
"136",0,1.19172239,1
"50",0,1.19558537,1
"110",-0.07,1.19958438,1
"319",-0.22,1.19972201,1
"281",0.01,1.20064581,1
"219",0,1.20295675,1
"288",-0.01,1.20418944,1
"159",0,1.20517323,1
"118",0,1.21294887,1
"23",0,1.21564701,1
"117",29.92,1.21608202,1
"293",0,1.21707806,1
"87",0.05,1.22327116,1
"145",0,1.22510636,1
"214",-0.04,1.22660656,1
"144",0.015,1.23393264,1
"261",0,1.235406,1
"172",0,1.23616257,1
"330",-0.33,1.23885108,1
"104",0,1.24511685,1
"204",-0.01,1.24870745,1
"263",0,1.25105429,1
"355",188.18,1.25124773,1
"41",-0.01,1.25138738,1
"329",-1.12,1.25414379,1
"48",0,1.25750981,1
"154",0,1.26180663,1
"194",0,1.26937981,1
"215",4.01,1.27034609,1
"207",-0.05,1.2731145,1
"34",-0.01,1.27320413,1
"252",-0.005,1.27891558,1
"155",0,1.28016597,1
"344",0,1.29529466,1
"18",0,1.2958773,1
"2",0,1.29627794,1
"60",0.41,1.29635419,1
"141",2.855,1.29787326,1
"211",-0.14,1.30834475,1
"178",0,1.30974948,1
"277",0,1.31439109,1
"10",0,1.31696774,1
"14",0,1.32741831,1
"31",1.06,1.33194284,1
"106",-0.05,1.33319724,1
"177",-0.09,1.34085153,1
