"","hydro","bio","Condition"
"382",-4,0,0
"391",94,0.11204197,0
"258",15,0.12843705,0
"399",37,0.12914001,0
"407",-2,0.1529985,0
"210",-24,0.20542871,0
"365",-91,0.22448387,0
"203",-15,0.23429339,0
"338",-164,0.24551089,0
"346",-98,0.25638837,0
"321",-5,0.2568856,0
"98",-39,0.266129,0
"37",-1,0.33377852,0
"390",83,0.33636642,0
"223",83,0.33663512,0
"206",-65.5,0.3389655,0
"367",-69,0.3389655,0
"238",-66,0.35812668,0
"358",-13,0.35944321,0
"322",28,0.38244883,0
"340",-73.5,0.38458256,0
"320",-1.5,0.38473677,0
"332",20,0.38473878,0
"352",15,0.38870889,0
"88",-16,0.38989811,0
"363",0,0.39320791,0
"190",-28.5,0.39645478,0
"244",-37,0.39806072,0
"112",-93,0.39845887,0
"179",0,0.40431592,0
"90",-16,0.42151147,0
"35",0,0.42262585,0
"356",0,0.42581508,0
"61",-88,0.42953167,0
"384",0,0.43721671,0
"362",12,0.43860735,0
"227",-19,0.43924677,0
"201",-21,0.44435759,0
"275",-2,0.44491679,0
"89",0,0.44813332,0
"386",0,0.45002717,0
"77",-71,0.45160413,0
"67",-26,0.45596072,0
"404",-38,0.47978956,0
"326",-78,0.48636422,0
"354",0,0.49493697,0
"92",-110.5,0.49921918,0
"26",-9,0.50063777,0
"189",-32.5,0.50659424,0
"199",-9.5,0.50749558,0
"334",43,0.50994226,0
"402",70,0.51000921,0
"381",0,0.51023943,0
"377",-1,0.51029346,0
"315",-59,0.51117244,0
"175",-143,0.51148097,0
"224",-27,0.51395308,0
"72",-66,0.54496177,0
"283",-10.5,0.56215127,0
"403",12,0.5622131,0
"200",-12.5,0.56409891,0
"395",0,0.56445899,0
"255",-9,0.56476926,0
"406",0,0.56482775,0
"133",-34,0.56525695,0
"397",0,0.57176397,0
"96",-95,0.57194799,0
"97",-51,0.57245645,0
"267",-69,0.5736453,0
"408",0,0.5795684,0
"405",0,0.58024666,0
"68",-93,0.58140572,0
"99",29.5,0.58420235,0
"62",-50,0.58896347,0
"109",0,0.58976735,0
"393",-1,0.59386859,0
"221",-142,0.59636896,0
"64",-3,0.60294547,0
"316",28,0.60391094,0
"195",-32.5,0.60644694,0
"300",-186,0.60786481,0
"63",-52,0.60968734,0
"73",-33,0.61217202,0
"75",-64,0.61386252,0
"348",-18,0.61506606,0
"11",0,0.61621207,0
"80",-4,0.61848048,0
"254",14,0.61926361,0
"76",-71,0.62048115,0
"122",0,0.62480521,0
"389",0,0.62551223,0
"323",-70,0.62590045,0
"38",0,0.6328693,0
"310",-8,0.63452129,0
"246",-26,0.63499858,0
"289",-188,0.63519592,0
"357",65,0.64005872,0
"39",0,0.64045402,0
"91",-123.5,0.6407612,0
"243",-123.5,0.64311282,0
"231",-2,0.64799035,0
"378",-69,0.65036397,0
"371",0,0.65141167,0
"409",-7,0.65536081,0
"79",-61,0.65591767,0
"123",66,0.65599068,0
"302",-8,0.66097717,0
"59",-53,0.66784033,0
"239",-185,0.6683719,0
"260",-12,0.67000537,0
"366",-5,0.67015301,0
"333",34,0.6730461,0
"359",-10,0.67321659,0
"241",-15.5,0.67352333,0
"385",0,0.67421868,0
"188",-37,0.68350335,0
"95",-123,0.68520605,0
"245",-12,0.69113914,0
"394",0,0.69602838,0
"388",0,0.69998073,0
"53",-2,0.7016109,0
"236",-29,0.70428368,0
"270",-123,0.70731384,0
"372",-41,0.70887591,0
"380",0,0.71113,0
"307",-17.5,0.71737683,0
"360",0,0.72423025,0
"274",-5,0.72603365,0
"248",18.5,0.72895302,0
"102",-185,0.72943747,0
"369",12,0.72949256,0
"192",-1.5,0.72958736,0
"94",-177,0.73202817,0
"205",-6,0.73483131,0
"82",-7.5,0.74064526,0
"100",11.5,0.74091358,0
"264",-124,0.74282499,0
"240",-7.5,0.74743873,0
"78",-67,0.75093391,0
"15",-36,0.75197227,0
"303",-126.5,0.75931819,1
"101",-194,0.761421,1
"259",-110.5,0.76269697,1
"383",-1,0.76318594,1
"396",-2,0.76467646,1
"287",0,0.76693639,1
"81",-72,0.76755326,1
"291",-123,0.7679303,1
"336",-167,0.77016709,1
"222",0,0.7722652,1
"376",0,0.774353,1
"162",0,0.77761683,1
"337",-27.5,0.77772298,1
"70",-14,0.77847125,1
"392",-1,0.78042237,1
"132",-2,0.78222348,1
"313",35,0.78255939,1
"361",-2,0.78267257,1
"268",-45,0.78270125,1
"398",-7,0.78298411,1
"212",-5,0.78454047,1
"174",0.5,0.78514768,1
"347",-12,0.78684234,1
"142",0,0.78813251,1
"202",24,0.78953594,1
"226",0,0.80009541,1
"74",-43,0.80328807,1
"30",0,0.80468203,1
"249",-8,0.8052997,1
"27",0,0.81519658,1
"257",18.5,0.82903051,1
"25",-1,0.83594331,1
"13",-5,0.84225358,1
"256",11.5,0.8439972,1
"124",-1,0.84428889,1
"28",0,0.84471377,1
"213",-1,0.84594559,1
"296",-76,0.84818492,1
"235",-20,0.8489048,1
"217",-1,0.84910302,1
"139",-2,0.85281563,1
"183",-3,0.85453806,1
"331",-53,0.85939374,1
"151",-23,0.86023158,1
"279",0,0.86183352,1
"216",-2,0.86392761,1
"228",-9.5,0.8650202,1
"351",-4,0.86727105,1
"119",-29,0.8697001,1
"42",0,0.87303191,1
"57",-2,0.87309251,1
"127",-19.5,0.87349684,1
"220",-13.5,0.8785796,1
"197",-1,0.8845536,1
"375",-7,0.88469092,1
"128",0,0.88644814,1
"271",0,0.8876003,1
"6",0,0.88825769,1
"309",0,0.89201126,1
"350",55.5,0.89251612,1
"229",0,0.89372278,1
"233",-168.5,0.89393933,1
"135",-38,0.89413886,1
"120",12,0.89480661,1
"19",0,0.89504086,1
"311",0,0.89715477,1
"314",0.5,0.89956908,1
"83",0,0.90200056,1
"208",-2,0.90842002,1
"138",11.5,0.90864304,1
"71",-72,0.91022292,1
"317",-64,0.91333628,1
"250",-2,0.91405806,1
"182",0,0.91445196,1
"58",-53,0.91563561,1
"292",43.5,0.91814426,1
"161",0,0.92231154,1
"148",-2,0.92801724,1
"232",0,0.92940467,1
"184",-9,0.93219507,1
"103",-2,0.93327878,1
"242",0,0.93471678,1
"130",0,0.93697443,1
"5",-2,0.94113407,1
"113",88,0.94115258,1
"40",0,0.94767171,1
"209",27,0.94796634,1
"280",-49,0.95088295,1
"21",-2,0.95929163,1
"374",-1,0.96436591,1
"146",-12,0.96651634,1
"149",-2,0.96784781,1
"24",-0.5,0.97277465,1
"185",-15,0.97324705,1
"17",-5,0.97330032,1
"47",-2,0.97340199,1
"286",-1,0.97379819,1
"299",0,0.97404932,1
"339",-5,0.97485814,1
"262",0,0.97568934,1
"65",-1,0.97881247,1
"328",-4,0.97940779,1
"269",0,0.98151736,1
"173",-1,0.98181077,1
"3",0,0.98393678,1
"237",0,0.98409086,1
"33",0,0.98566524,1
"93",-123.5,0.98677149,1
"163",0,0.9872586,1
"45",-9,0.98862444,1
"105",-1,0.99087917,1
"69",-8,0.99158429,1
"44",0,0.99305801,1
"324",0,0.99311819,1
"298",-4,0.99684621,1
"301",-7.5,1.00028268,1
"147",-2,1.00161487,1
"4",-2.5,1.00210875,1
"225",0,1.00263957,1
"364",-12,1.00385632,1
"387",12,1.00541247,1
"349",69,1.00726819,1
"22",-4,1.00797511,1
"153",-158,1.00799082,1
"265",-46.5,1.00892269,1
"143",0,1.01056442,1
"305",-1,1.01195761,1
"129",-1,1.01523621,1
"379",-6,1.01572178,1
"273",-3,1.01601966,1
"285",-192,1.01694941,1
"308",-196,1.01777753,1
"318",0,1.01796345,1
"51",0,1.01843666,1
"137",-2,1.02084484,1
"230",0,1.0232998,1
"20",0,1.02851554,1
"304",0,1.03220929,1
"191",1,1.03589939,1
"168",0,1.03707731,1
"169",-41,1.043975,1
"115",12,1.04471789,1
"284",-19,1.05454853,1
"327",-68,1.05510669,1
"282",-24,1.05528319,1
"373",-7,1.05598357,1
"181",1,1.0567298,1
"16",0,1.06228056,1
"196",0,1.06256675,1
"86",0,1.06476871,1
"186",0,1.06833621,1
"9",-1,1.06892131,1
"49",-0.5,1.07397954,1
"160",-1,1.07587691,1
"46",0,1.07840364,1
"134",0,1.07855517,1
"36",-3,1.07947936,1
"218",-4,1.07981054,1
"368",0,1.07986857,1
"247",15,1.08178093,1
"66",-53,1.08350961,1
"157",0,1.08364884,1
"150",0,1.08504827,1
"156",-2,1.0880936,1
"294",0,1.08835417,1
"342",0,1.09317744,1
"343",0,1.09382674,1
"306",-1,1.09576459,1
"111",0,1.09673446,1
"297",0,1.09967795,1
"251",-44,1.10049897,1
"345",0,1.10091815,1
"401",-13,1.10162101,1
"353",-1,1.10641874,1
"278",-44,1.11015265,1
"193",-2,1.11154985,1
"180",0,1.11199092,1
"12",0,1.11250293,1
"335",0,1.11527261,1
"126",-47,1.11545892,1
"1",0,1.11687099,1
"176",0,1.12038116,1
"32",0,1.12084272,1
"114",0,1.12350903,1
"295",-2,1.13119564,1
"170",-15,1.1338377,1
"400",0,1.13613223,1
"55",-53,1.13662308,1
"107",0,1.13904804,1
"125",-8,1.14004617,1
"341",-18,1.14441275,1
"56",-53,1.14474267,1
"84",-53,1.14528188,1
