"","hydro","bio","Condition"
"382",-29,0,0
"391",-2,0.11204197,0
"258",-60,0.12843705,0
"399",-49.5,0.12914001,0
"407",0,0.1529985,0
"210",0,0.20542871,0
"365",-16.5,0.22448387,0
"203",-21,0.23429339,0
"338",0,0.24551089,0
"346",0,0.25638837,0
"321",-24,0.2568856,0
"98",0.5,0.266129,0
"37",0,0.33377852,0
"390",0,0.33636642,0
"206",-121,0.3389655,0
"367",-129,0.3389655,0
"238",0,0.35812668,0
"358",-1,0.35944321,0
"322",2,0.38244883,0
"340",0,0.38458256,0
"320",0,0.38473677,0
"332",-0.5,0.38473878,0
"352",-62.5,0.38870889,0
"88",-33,0.38989811,0
"363",0,0.39320791,0
"190",-91,0.39645478,0
"244",0,0.39806072,0
"112",-16.5,0.39845887,0
"179",0,0.40431592,0
"90",-33,0.42151147,0
"35",0,0.42262585,0
"356",0,0.42581508,0
"61",-6.5,0.42953167,0
"384",0,0.43721671,0
"362",-180,0.43860735,0
"227",-56.5,0.43924677,0
"201",-70,0.44435759,0
"275",-1,0.44491679,0
"89",0,0.44813332,0
"386",0,0.45002717,0
"77",0,0.45160413,0
"67",-1,0.45596072,0
"404",0,0.47978956,0
"326",-1,0.48636422,0
"140",0,0.49188019,0
"354",0,0.49493697,0
"92",-214,0.49921918,0
"26",0,0.50063777,0
"189",-1,0.50659424,0
"199",-16,0.50749558,0
"334",-0.5,0.50994226,0
"402",-0.5,0.51000921,0
"381",0,0.51023943,0
"377",0,0.51029346,0
"315",-25.5,0.51117244,0
"175",-2,0.51148097,0
"224",0,0.51395308,0
"72",0,0.54496177,0
"283",-20,0.56215127,0
"403",-27,0.5622131,0
"200",0,0.56409891,0
"395",0,0.56445899,0
"255",-19,0.56476926,0
"406",-1,0.56482775,0
"133",3,0.56525695,0
"397",0,0.57176397,0
"96",-262,0.57194799,0
"97",-261,0.57245645,0
"267",0,0.5736453,0
"408",0,0.5795684,0
"405",0,0.58024666,0
"68",-1,0.58140572,0
"99",-1,0.58420235,0
"234",-362,0.58790691,0
"62",-2,0.58896347,0
"109",0,0.58976735,0
"393",0,0.59386859,0
"221",-0.5,0.59636896,0
"64",-1,0.60294547,0
"316",1,0.60391094,0
"195",0,0.60644694,0
"300",-14,0.60786481,0
"63",0,0.60968734,0
"73",-7.5,0.61217202,0
"75",0,0.61386252,0
"348",-1.5,0.61506606,0
"11",0,0.61621207,0
