"","hydro","bio","Condition"
"245",0,0.183599139,0
"184",-272,0.201374381,0
"9",-249,0.245344854,0
"29",-25,0.251518107,0
"99",-286.5,0.261586052,0
"186",-20,0.267087101,0
"65",-30,0.278322752,0
"50",-35,0.288398205,0
"46",-359,0.298511551,0
"105",-4,0.315296325,0
"43",-30,0.321536142,0
"193",-20,0.323600257,0
"159",-53,0.324768515,0
"269",0,0.325978447,0
"254",0,0.336326202,0
"216",-359,0.341042086,0
"30",-28,0.342753702,0
"68",-43,0.343163724,0
"199",-248,0.356140553,0
"182",-53,0.36004191,0
"64",-254,0.361245042,0
"214",-302,0.36326712,0
"73",0,0.363667656,0
"40",-4,0.373333871,0
"35",-28.5,0.378159997,0
"176",-3.5,0.378943272,0
"166",-3.5,0.383360503,0
"160",-3.5,0.383948062,0
"75",0,0.38397079,0
"85",-13,0.387716525,0
"179",-361,0.401136144,0
"118",-37,0.405851308,0
"170",-354.5,0.414811914,0
"198",-249,0.415713181,0
"79",-39,0.418259879,0
"10",-221,0.421878671,0
"62",-1,0.423718824,0
"177",-14,0.42624533,0
"41",-13.5,0.428708937,0
"146",-45,0.430074926,0
"63",0,0.431080768,0
"194",-36.5,0.431632994,0
"144",-358.5,0.437732284,0
"117",-179.5,0.437914084,0
"98",-353,0.440242596,0
"164",-3,0.440769759,0
"86",-192.5,0.446283848,0
"258",-29.5,0.450239728,0
"151",-11,0.452239,0
"241",-246,0.452343753,0
"100",-363,0.45750017,0
"77",-30.5,0.457976923,0
"195",-81,0.458144986,0
"267",-32,0.459240972,0
"157",-14,0.460951692,0
"58",-28,0.463317285,0
"255",-29,0.463611392,0
"96",-43,0.464507671,0
"53",-4,0.468617825,0
"32",-28,0.468643546,0
"181",-180.5,0.471600347,0
"135",-364,0.472861687,0
"88",-175.5,0.483365473,0
"45",-77,0.484253114,0
"61",-66,0.486417705,0
"154",-201,0.487045118,0
"165",-29.5,0.487393908,0
"87",-46,0.48943528,0
"270",0,0.494128919,0
"188",-221.5,0.499100256,0
"201",-358,0.50064259,0
"111",-64.5,0.501764249,0
"52",-57,0.506118169,0
"80",-11,0.509525634,0
"84",-362.5,0.509890251,0
"28",-23,0.511033603,0
"74",-361,0.511329712,0
"115",0,0.512236311,0
"97",-2.5,0.513536282,0
"110",-43,0.514617996,0
"107",-271,0.514791041,0
"82",-42,0.518573522,0
"140",-356,0.528576992,0
"90",-9,0.530565885,0
"143",0,0.531084705,0
"225",-1,0.531300034,0
"42",-360.5,0.532234303,0
"101",-30.5,0.532718918,0
"126",-87,0.534098016,0
"25",-355,0.534908259,0
"76",-21,0.53663685,0
"89",-359,0.537708806,0
"113",-363,0.54112994,0
"167",-350,0.542317119,0
"262",0,0.550027354,0
"95",-66,0.550293777,0
"108",-358,0.55190933,0
"190",0,0.55460679,0
"14",-1,0.558848559,0
"242",-255,0.563464269,0
"168",0,0.563735315,0
"252",-359,0.565626326,0
"7",-17,0.565791339,0
"197",-342.5,0.568863039,0
"128",-126.5,0.56937449,0
"133",-141,0.576533651,0
"69",-29.5,0.577077692,0
"215",0,0.578580709,0
"189",0,0.579934665,0
"81",-80,0.580337956,0
"158",0,0.582313829,0
"171",-66,0.586815586,0
"211",0,0.591755844,0
"264",-342,0.591909932,0
"92",-120,0.597490739,0
"39",-1,0.607447699,0
"196",-340.5,0.607742872,0
"208",-31,0.611809758,0
"2",0,0.614464754,0
"49",-356.5,0.620772767,0
"147",-364,0.622205392,0
"78",0,0.622823226,0
"136",-362.5,0.622864821,0
"116",-28.5,0.624261012,0
"13",-39,0.625166341,0
"247",-254,0.627957292,0
"72",-23,0.634095509,0
"272",0,0.637976036,0
"230",-1.5,0.643367179,0
"121",-50,0.645618026,0
"127",-355,0.648606947,0
"228",-64,0.650238781,0
"93",0,0.651612645,0
"161",-353,0.652571704,0
"152",-125.5,0.653093615,0
"59",0,0.65415112,0
"237",0,0.659594829,0
"206",-8,0.673798678,0
"162",0,0.675369983,0
"122",0,0.678251774,0
"248",-258,0.684310245,0
"8",-144,0.685257532,0
"119",0,0.687723082,0
"125",0,0.689126334,0
"83",0,0.689696681,0
"71",-2,0.698033155,0
"202",-87,0.698524859,0
"57",0,0.70037023,0
"149",-8.5,0.700728735,0
"259",-143,0.701766333,0
"174",0,0.704900137,0
"169",0,0.706258626,0
"55",0,0.710255874,0
"21",0,0.710533905,0
"226",0,0.713412686,0
"24",0,0.713944579,0
"56",-22.5,0.714364636,0
"145",-124,0.717672246,0
"191",0,0.719766583,0
"47",0,0.726856545,0
"185",-84,0.72704747,0
"124",-115.5,0.727359831,0
"172",0,0.727778917,0
"106",0,0.729595045,0
"103",0,0.73159358,0
"205",0,0.741703144,0
"239",0,0.74246579,0
"148",0,0.744434296,0
"1",-282,0.746154711,0
"120",0,0.756344319,0
"203",-3,0.7597145,0
