"","hydro","bio","Condition"
"245",0,0.183599139,0
"184",153,0.201374381,0
"9",0,0.245344854,0
"29",33,0.251518107,0
"99",43,0.261586052,0
"186",59,0.267087101,0
"65",44.5,0.278322752,0
"50",38,0.288398205,0
"46",85,0.298511551,0
"105",40,0.315296325,0
"43",31,0.321536142,0
"193",59,0.323600257,0
"159",54,0.324768515,0
"269",-1,0.325978447,0
"254",0,0.336326202,0
"216",85,0.341042086,0
"30",37,0.342753702,0
"68",37.5,0.343163724,0
"199",0,0.356140553,0
"182",53,0.36004191,0
"214",116,0.36326712,0
"73",0,0.363667656,0
"40",14.5,0.373333871,0
"35",-10,0.378159997,0
"176",0,0.378943272,0
"166",26,0.383360503,0
"160",-2,0.383948062,0
"75",0,0.38397079,0
"85",53,0.387716525,0
"179",-1,0.401136144,0
"118",-1,0.405851308,0
"170",124,0.414811914,0
"198",0,0.415713181,0
"79",-3,0.418259879,0
"10",68,0.421878671,0
"62",10,0.423718824,0
"177",47,0.42624533,0
"41",42,0.428708937,0
"146",36,0.430074926,0
"63",0,0.431080768,0
"194",9,0.431632994,0
"144",154,0.437732284,0
"117",61,0.437914084,0
"98",40.5,0.440242596,0
"164",27,0.440769759,0
"86",43,0.446283848,0
"258",-42,0.450239728,0
"151",37.5,0.452239,0
"241",95,0.452343753,0
"100",162,0.45750017,0
"77",35.5,0.457976923,0
"195",44,0.458144986,0
"267",0,0.459240972,0
"157",41.5,0.460951692,0
"58",42,0.463317285,0
"255",63,0.463611392,0
"96",34.5,0.464507671,0
"53",0,0.468617825,0
"32",29,0.468643546,0
"181",121,0.471600347,0
"135",162,0.472861687,0
"88",35,0.483365473,0
"45",35,0.484253114,0
"61",45.5,0.486417705,0
"154",62,0.487045118,0
"165",-1,0.487393908,0
"87",30,0.48943528,0
"270",0,0.494128919,0
"188",52,0.499100256,0
"111",47,0.501764249,0
"52",8.5,0.506118169,0
"80",33,0.509525634,0
"84",162,0.509890251,0
"28",42,0.511033603,0
"74",133,0.511329712,0
"115",0,0.512236311,0
"97",-1,0.513536282,0
"110",20,0.514617996,0
"107",162,0.514791041,0
"82",33.5,0.518573522,0
"140",180,0.528576992,0
"90",14,0.530565885,0
"143",0,0.531084705,0
"225",0,0.531300034,0
"42",75,0.532234303,0
"101",-1,0.532718918,0
"126",-3,0.534098016,0
"25",47,0.534908259,0
"76",-4,0.53663685,0
"89",46,0.537708806,0
"113",154,0.54112994,0
"167",134,0.542317119,0
"262",0,0.550027354,0
"95",21,0.550293777,0
"108",90.5,0.55190933,0
"190",0,0.55460679,0
"14",-1,0.558848559,0
"168",0,0.563735315,0
"252",-21,0.565626326,0
"7",41,0.565791339,0
"197",0,0.568863039,0
"128",35,0.56937449,0
"133",0,0.576533651,0
"69",41,0.577077692,0
"215",0,0.578580709,0
"189",0,0.579934665,0
"81",19.5,0.580337956,0
"158",0,0.582313829,0
"171",-9.5,0.586815586,0
"211",0,0.591755844,0
"264",-1,0.591909932,0
"92",-15,0.597490739,0
"39",-16,0.607447699,0
"196",0,0.607742872,0
"208",0,0.611809758,0
"2",0,0.614464754,0
"49",0,0.620772767,0
"147",162,0.622205392,0
"78",0,0.622823226,0
"136",75,0.622864821,0
"116",-5,0.624261012,0
"13",45.5,0.625166341,0
"72",-2,0.634095509,0
"272",0,0.637976036,0
"230",0,0.643367179,0
"121",26,0.645618026,0
"127",47,0.648606947,0
"228",-9.5,0.650238781,0
"93",0,0.651612645,0
"161",163,0.652571704,0
"152",35,0.653093615,0
"59",0,0.65415112,0
"237",0,0.659594829,0
"206",0,0.673798678,0
"162",0,0.675369983,0
"122",0,0.678251774,0
"8",0,0.685257532,0
"119",0,0.687723082,0
"125",0,0.689126334,0
"83",0,0.689696681,0
"71",0,0.698033155,0
"202",-1,0.698524859,0
"57",0,0.70037023,0
"149",-1,0.700728735,0
"259",0,0.701766333,0
"174",0,0.704900137,0
"169",0,0.706258626,0
"55",0,0.710255874,0
"21",0,0.710533905,0
"226",0,0.713412686,0
"24",0,0.713944579,0
"56",0,0.714364636,0
"145",36,0.717672246,0
"191",0,0.719766583,0
"47",0,0.726856545,0
"185",29,0.72704747,0
"124",0,0.727359831,0
"172",0,0.727778917,0
"106",0,0.729595045,0
"103",0,0.73159358,0
"205",0,0.741703144,0
"239",0,0.74246579,0
"148",0,0.744434296,0
"1",139,0.746154711,0
"120",0,0.756344319,0
"203",0,0.7597145,0
"22",0,0.760404342,0
"253",0,0.762397131,0
"234",0,0.765194783,1
"238",0,0.765727266,1
"271",0,0.76579077,1
"137",0,0.769628363,1
"223",0,0.772777131,1
"221",0,0.774045698,1
"54",0,0.777716312,1
"91",0,0.781407214,1
"244",0,0.781736864,1
"256",-1,0.789927675,1
"263",0,0.790445827,1
"153",0,0.79244386,1
"44",0,0.794854717,1
"27",0,0.804226516,1
"23",0,0.807583235,1
"220",0,0.814037649,1
"180",0,0.820255444,1
"123",0,0.82575256,1
"268",0,0.830368431,1
"134",-2,0.830725512,1
"207",-13,0.834248381,1
"48",17,0.834846081,1
"19",0,0.843855149,1
"15",0,0.846166691,1
"175",0,0.851215148,1
"18",0,0.860358823,1
"142",-1,0.862306574,1
"229",0,0.86289626,1
"20",-2,0.870100364,1
"218",0,0.870631211,1
"240",-1,0.872852234,1
"129",0,0.875237475,1
"156",0,0.878314208,1
"26",0,0.878748317,1
"266",0,0.879889415,1
"104",0,0.88386545,1
"138",0,0.884157164,1
"204",-1,0.884188893,1
"37",0,0.887950144,1
"260",1,0.88913572,1
"139",0,0.896663678,1
"250",-1,0.897961125,1
"67",0,0.900041941,1
"70",0,0.901125706,1
"217",0,0.903215727,1
"141",0,0.906382829,1
"130",0,0.908170666,1
"3",0,0.908598121,1
"212",0,0.909723754,1
"222",1,0.920356031,1
"246",0,0.923274698,1
"131",1,0.924898497,1
"192",0,0.927777736,1
"183",0,0.927998162,1
"187",29.5,0.928578647,1
"200",0,0.929467964,1
"265",0,0.932049122,1
"150",-1,0.932437851,1
"60",0,0.939128619,1
"109",0,0.942670304,1
"112",0,0.950625929,1
"4",0,0.953430352,1
"232",0,0.961621602,1
"236",0,0.962044937,1
"33",0,0.963999384,1
"114",0,0.965527839,1
"178",35,0.96918474,1
"209",0,0.979537709,1
"38",0,0.983802143,1
"243",0,0.990171425,1
"6",0,0.996013803,1
"12",0,0.998944156,1
"227",0,1.010702115,1
"163",0,1.014552478,1
"16",0,1.015698847,1
"36",0,1.021947043,1
"213",0,1.022613075,1
"155",0,1.02541094,1
"34",0,1.026652675,1
"102",0,1.03271132,1
"224",1,1.038082504,1
"94",0,1.046444111,1
"249",0,1.05826469,1
"5",0,1.063675716,1
"231",0,1.07101022,1
"51",0,1.082348702,1
"31",-13,1.085905124,1
"257",-1,1.087370255,1
"173",-1,1.09045967,1
"219",0,1.096143136,1
"210",0,1.098529781,1
"132",0,1.099600708,1
"11",0,1.102394728,1
"273",1,1.1040236,1
"233",0,1.138449889,1
"17",0,1.145517226,1
"235",0,1.21917808,1
"251",0,1.230535799,1
