"","hydro","bio","Condition"
"382",-1,0,0
"258",-7,0.12843705,0
"399",15.5,0.12914001,0
"407",-2,0.1529985,0
"210",-31,0.20542871,0
"365",166,0.22448387,0
"203",-60,0.23429339,0
"338",182,0.24551089,0
"346",14,0.25638837,0
"321",-9,0.2568856,0
"98",1,0.266129,0
"37",-26,0.33377852,0
"206",120.5,0.3389655,0
"367",121,0.3389655,0
"238",-19,0.35812668,0
"358",-6,0.35944321,0
"322",-55,0.38244883,0
"340",-11,0.38458256,0
"320",-42,0.38473677,0
"332",-63,0.38473878,0
"88",-53,0.38989811,0
"363",0,0.39320791,0
"190",6,0.39645478,0
"244",62,0.39806072,0
"112",166,0.39845887,0
"179",0,0.40431592,0
"90",-53,0.42151147,0
"35",0,0.42262585,0
"356",0,0.42581508,0
"61",-46.5,0.42953167,0
"384",-2,0.43721671,0
"362",2,0.43860735,0
"201",-20,0.44435759,0
"275",-13,0.44491679,0
"386",0,0.45002717,0
"77",-92,0.45160413,0
"67",-17,0.45596072,0
"404",-12,0.47978956,0
"326",148,0.48636422,0
"354",1,0.49493697,0
"92",166.5,0.49921918,0
"26",0,0.50063777,0
"189",-10.5,0.50659424,0
"199",-66,0.50749558,0
"334",-73,0.50994226,0
"402",-4,0.51000921,0
"381",0,0.51023943,0
"377",0,0.51029346,0
"315",-42,0.51117244,0
"175",-132,0.51148097,0
"224",-52,0.51395308,0
"72",-6,0.54496177,0
"283",0,0.56215127,0
"403",2,0.5622131,0
"200",1.5,0.56409891,0
"395",-0.5,0.56445899,0
"255",-20.5,0.56476926,0
"406",-1.5,0.56482775,0
"133",-47.5,0.56525695,0
"397",0,0.57176397,0
"267",-15,0.5736453,0
"408",0,0.5795684,0
"405",-1,0.58024666,0
"68",37.5,0.58140572,0
"99",-30.5,0.58420235,0
"62",-25,0.58896347,0
"109",0,0.58976735,0
"393",-1,0.59386859,0
"221",0,0.59636896,0
"64",-28,0.60294547,0
"316",-55.5,0.60391094,0
"195",29,0.60644694,0
"300",158.5,0.60786481,0
"63",-95,0.60968734,0
"73",-16,0.61217202,0
"75",-74,0.61386252,0
"348",-42,0.61506606,0
"80",-27,0.61848048,0
"254",-31,0.61926361,0
"76",-13,0.62048115,0
"122",0,0.62480521,0
"389",-3,0.62551223,0
"323",-69,0.62590045,0
"38",0,0.6328693,0
"310",-4,0.63452129,0
"246",-86,0.63499858,0
"289",104.5,0.63519592,0
"357",-43,0.64005872,0
"39",-1,0.64045402,0
"91",154.5,0.6407612,0
"243",149,0.64311282,0
"231",-58,0.64799035,0
"378",-135,0.65036397,0
"371",0,0.65141167,0
"409",-1,0.65536081,0
"79",-9,0.65591767,0
"302",8.5,0.66097717,0
"59",-1,0.66784033,0
"239",-4,0.6683719,0
"260",-95,0.67000537,0
"366",0,0.67015301,0
"333",-90,0.6730461,0
"359",-16,0.67321659,0
"241",13,0.67352333,0
