"","hydro","bio","Condition"
"245",0.5,0.183599139,0
"184",182,0.201374381,0
"9",125,0.245344854,0
"29",-10.5,0.251518107,0
"99",-7,0.261586052,0
"186",-11,0.267087101,0
"65",-52,0.278322752,0
"50",-31,0.288398205,0
"46",120.5,0.298511551,0
"105",-66.5,0.315296325,0
"43",-60,0.321536142,0
"193",14,0.323600257,0
"159",-42,0.324768515,0
"269",-11,0.325978447,0
"254",-0.5,0.336326202,0
"216",121,0.341042086,0
"30",6,0.342753702,0
"199",123,0.356140553,0
"182",-14,0.36004191,0
"214",166,0.36326712,0
"73",0,0.363667656,0
"40",1.5,0.373333871,0
"35",29,0.378159997,0
"176",-63,0.378943272,0
"166",-55,0.383360503,0
"160",-55.5,0.383948062,0
"85",62,0.387716525,0
"179",-73,0.401136144,0
"118",-13,0.405851308,0
"170",148,0.414811914,0
"198",126.5,0.415713181,0
"79",-19,0.418259879,0
"10",-23.5,0.421878671,0
"62",0,0.423718824,0
"177",-90,0.42624533,0
"41",-20,0.428708937,0
"146",8.5,0.430074926,0
"63",-2,0.431080768,0
"194",-33,0.431632994,0
"144",158.5,0.437732284,0
"117",-36,0.437914084,0
"98",-35,0.440242596,0
"164",-42,0.440769759,0
"86",-13,0.446283848,0
"258",69,0.450239728,0
"151",-28.5,0.452239,0
"241",57,0.452343753,0
"100",161.5,0.45750017,0
"77",-33.5,0.457976923,0
"195",-42,0.458144986,0
"267",20,0.459240972,0
"157",-93.5,0.460951692,0
"58",-4.5,0.463317285,0
"255",-13,0.463611392,0
"96",-20.5,0.464507671,0
"53",-1,0.468617825,0
"32",-19.5,0.468643546,0
"181",130,0.471600347,0
"135",171,0.472861687,0
"88",-61.5,0.483365473,0
"45",-16,0.484253114,0
"61",-7,0.486417705,0
"154",-4,0.487045118,0
"165",-9,0.487393908,0
"87",-86,0.48943528,0
"270",-1.5,0.494128919,0
"188",1,0.499100256,0
"111",-18,0.501764249,0
"52",-33,0.506118169,0
"80",-4,0.509525634,0
"84",149,0.509890251,0
"28",-25.5,0.511033603,0
"74",163.5,0.511329712,0
"97",-4.5,0.513536282,0
"110",-15,0.514617996,0
"107",150,0.514791041,0
"82",13,0.518573522,0
"140",130,0.528576992,0
"90",-26,0.530565885,0
"225",-1,0.531300034,0
"42",-118.5,0.532234303,0
"101",-95,0.532718918,0
"126",0,0.534098016,0
"25",-10,0.534908259,0
"76",3.5,0.53663685,0
"89",73,0.537708806,0
"113",166.5,0.54112994,0
"167",-69,0.542317119,0
"262",-2,0.550027354,0
"95",-31,0.550293777,0
"108",157,0.55190933,0
"14",-132,0.558848559,0
"252",141,0.565626326,0
"7",56,0.565791339,0
"197",-4,0.568863039,0
"128",52,0.56937449,0
"133",104.5,0.576533651,0
"69",-7.5,0.577077692,0
"215",0,0.578580709,0
"189",0,0.579934665,0
"81",2,0.580337956,0
"158",0,0.582313829,0
"171",-48,0.586815586,0
"211",2,0.591755844,0
"264",-4,0.591909932,0
"92",10,0.597490739,0
"39",-66,0.607447699,0
"196",-4,0.607742872,0
"208",-16,0.611809758,0
"49",54.5,0.620772767,0
"147",149,0.622205392,0
"136",-143,0.622864821,0
"116",-64,0.624261012,0
"13",-194,0.625166341,0
"72",-58,0.634095509,0
"272",0,0.637976036,0
"230",-1,0.643367179,0
"121",0,0.645618026,0
"127",-15,0.648606947,0
"228",-135,0.650238781,0
"161",81,0.652571704,0
"152",49,0.653093615,0
"59",0.5,0.65415112,0
"237",0,0.659594829,0
"206",-43,0.673798678,0
"119",0,0.687723082,0
"125",0.5,0.689126334,0
"83",0,0.689696681,0
"71",-2,0.698033155,0
"202",-1,0.698524859,0
"149",-3,0.700728735,0
"259",0,0.701766333,0
"174",0,0.704900137,0
"169",0,0.706258626,0
"55",-0.5,0.710255874,0
"21",0,0.710533905,0
"24",3,0.713944579,0
"56",-26,0.714364636,0
"145",-131,0.717672246,0
"191",0,0.719766583,0
"47",0,0.726856545,0
"185",-10,0.72704747,0
"124",-31,0.727359831,0
"172",-0.5,0.727778917,0
"106",-1,0.729595045,0
"103",-10,0.73159358,0
"205",0,0.741703144,0
"239",-2,0.74246579,0
"148",0,0.744434296,0
"1",87,0.746154711,0
"120",0,0.756344319,0
"203",1,0.7597145,0
"22",-2,0.760404342,0
"253",0,0.762397131,0
"234",-2,0.765194783,1
"238",2,0.765727266,1
"271",-2,0.76579077,1
"137",-5,0.769628363,1
"221",-1,0.774045698,1
"54",-1,0.777716312,1
"91",0,0.781407214,1
"244",-61,0.781736864,1
"256",-10,0.789927675,1
"153",0,0.79244386,1
"44",0,0.794854717,1
"27",-0.5,0.804226516,1
"220",0,0.814037649,1
"180",0,0.820255444,1
"123",-145,0.82575256,1
"268",-1,0.830368431,1
"134",-93,0.830725512,1
"207",-6,0.834248381,1
"48",-8,0.834846081,1
"19",-0.5,0.843855149,1
"15",0,0.846166691,1
"175",-55,0.851215148,1
"18",0,0.860358823,1
"142",0,0.862306574,1
"229",-1,0.86289626,1
"20",-15,0.870100364,1
"218",2,0.870631211,1
"240",-8,0.872852234,1
"129",0,0.875237475,1
"156",0,0.878314208,1
"26",0,0.878748317,1
"266",-12,0.879889415,1
"104",0,0.88386545,1
"138",-1,0.884157164,1
"204",-24,0.884188893,1
"37",-5,0.887950144,1
"260",-1,0.88913572,1
"139",-144,0.896663678,1
"250",-1,0.897961125,1
"67",0,0.900041941,1
"70",0,0.901125706,1
"217",0,0.903215727,1
"141",-3,0.906382829,1
"130",0,0.908170666,1
"3",-1,0.908598121,1
"212",0,0.909723754,1
"222",-15,0.920356031,1
"246",-3,0.923274698,1
"131",-2,0.924898497,1
"192",0,0.927777736,1
"183",-59,0.927998162,1
"187",9.5,0.928578647,1
"200",-1,0.929467964,1
"265",2,0.932049122,1
