"","hydro","bio","Condition"
"382",0,0,0
"391",1146.94,0.11204197,0
"258",101.7,0.12843705,0
"399",664.23,0.12914001,0
"407",0,0.1529985,0
"210",80.14,0.20542871,0
"365",477.47,0.22448387,0
"203",323.34,0.23429339,0
"338",699.92,0.24551089,0
"346",2080.96,0.25638837,0
"321",0.57,0.2568856,0
"98",0.02,0.266129,0
"37",3.9,0.33377852,0
"390",1726.31,0.33636642,0
"223",3013.98,0.33663512,0
"206",75.26,0.3389655,0
"367",74.12,0.3389655,0
"238",53.59,0.35812668,0
"358",5.93,0.35944321,0
"322",111.72,0.38244883,0
"340",2221.38,0.38458256,0
"320",1354.25,0.38473677,0
"332",3316.56,0.38473878,0
"352",1.12,0.38870889,0
"88",0.14,0.38989811,0
"363",0.26,0.39320791,0
"190",8.96,0.39645478,0
"244",5.21,0.39806072,0
"112",477.63,0.39845887,0
"179",0.58,0.40431592,0
"90",0.14,0.42151147,0
"35",2.95,0.42262585,0
"356",-0.01,0.42581508,0
"61",1844.03,0.42953167,0
"384",0.03,0.43721671,0
"362",0,0.43860735,0
"227",7.74,0.43924677,0
"201",96.33,0.44435759,0
"275",5.87,0.44491679,0
"89",0,0.44813332,0
"386",0.02,0.45002717,0
"77",28.57,0.45160413,0
"67",34.87,0.45596072,0
"404",0,0.47978956,0
"326",1411.03,0.48636422,0
"140",0,0.49188019,0
"354",5.31,0.49493697,0
"92",315.21,0.49921918,0
"26",0.08,0.50063777,0
"189",4837.7,0.50659424,0
"199",75.17,0.50749558,0
"334",5718.72,0.50994226,0
"402",4780.7,0.51000921,0
"381",0,0.51023943,0
"377",0,0.51029346,0
"315",320.22,0.51117244,0
"175",942.84,0.51148097,0
"224",15.32,0.51395308,0
"72",16.55,0.54496177,0
"283",92.67,0.56215127,0
"403",0,0.5622131,0
"200",7.58,0.56409891,0
"395",0,0.56445899,0
"255",28.12,0.56476926,0
"406",-0.01,0.56482775,0
"133",31.73,0.56525695,0
"397",4.4,0.57176397,0
"96",1,0.57194799,0
"97",3.9,0.57245645,0
"267",175.63,0.5736453,0
"408",0,0.5795684,0
"405",3.99,0.58024666,0
"68",53.29,0.58140572,0
"99",113.12,0.58420235,0
"234",0,0.58790691,0
"62",59.2,0.58896347,0
"109",2.18,0.58976735,0
"393",0.75,0.59386859,0
"221",879.39,0.59636896,0
"64",3.75,0.60294547,0
"316",75.37,0.60391094,0
"195",13.36,0.60644694,0
"300",61.96,0.60786481,0
"63",31.66,0.60968734,0
"73",73.59,0.61217202,0
"75",14.51,0.61386252,0
"348",2212.77,0.61506606,0
"11",0,0.61621207,0
"80",60.17,0.61848048,0
"254",198.46,0.61926361,0
"76",28.4,0.62048115,0
"122",0,0.62480521,0
"389",0,0.62551223,0
"323",225.83,0.62590045,0
"38",3.57,0.6328693,0
"310",48.84,0.63452129,0
"246",115.98,0.63499858,0
"289",59.54,0.63519592,0
"357",20.79,0.64005872,0
"39",22.53,0.64045402,0
"91",266.53,0.6407612,0
"243",252.53,0.64311282,0
"231",0.11,0.64799035,0
"378",1207.66,0.65036397,0
"371",0.03,0.65141167,0
"409",0,0.65536081,0
"79",16.75,0.65591767,0
"123",1569.11,0.65599068,0
"302",28.35,0.66097717,0
"59",0.22,0.66784033,0
"239",667.48,0.6683719,0
"260",20.31,0.67000537,0
"366",0,0.67015301,0
"272",0,0.67124048,0
"333",133.58,0.6730461,0
"359",0.22,0.67321659,0
"241",5.43,0.67352333,0
"385",0.04,0.67421868,0
"188",3.28,0.68350335,0
"165",0,0.68475636,0
"95",485.1,0.68520605,0
"245",240.68,0.69113914,0
"394",0,0.69602838,0
"388",0,0.69998073,0
"53",0,0.7016109,0
"236",139.59,0.70428368,0
"270",458.31,0.70731384,0
"372",0,0.70887591,0
"380",4.41,0.71113,0
"307",258.45,0.71737683,0
"360",0,0.72423025,0
"274",64.45,0.72603365,0
"248",30.11,0.72895302,0
"102",2512.85,0.72943747,0
"369",0,0.72949256,0
"192",2257.62,0.72958736,0
"94",121.73,0.73202817,0
"205",47.54,0.73483131,0
"82",11.59,0.74064526,0
"100",4474.62,0.74091358,0
"264",357.27,0.74282499,0
"240",268.21,0.74743873,0
"78",34.04,0.75093391,0
"15",50.54,0.75197227,0
"303",299.76,0.75931819,1
"101",1446.36,0.761421,1
"259",310.35,0.76269697,1
"383",1.13,0.76318594,1
"396",1,0.76467646,1
"287",0.53,0.76693639,1
"81",183.33,0.76755326,1
"291",226.53,0.7679303,1
"336",2695.97,0.77016709,1
"222",0.28,0.7722652,1
"376",0,0.774353,1
"162",0,0.77761683,1
"337",67.1,0.77772298,1
"70",32.39,0.77847125,1
"392",0,0.78042237,1
"132",0,0.78222348,1
"313",105.82,0.78255939,1
"361",0.1,0.78267257,1
"268",80.61,0.78270125,1
"398",0,0.78298411,1
"212",84.07,0.78454047,1
"174",2879.42,0.78514768,1
"347",24.68,0.78684234,1
"142",4.1,0.78813251,1
"202",89.25,0.78953594,1
"226",-0.01,0.80009541,1
"74",31.73,0.80328807,1
"30",0.57,0.80468203,1
"249",59.63,0.8052997,1
"27",0,0.81519658,1
"257",0.46,0.82903051,1
"25",2.02,0.83594331,1
"13",31.83,0.84225358,1
"256",4471.13,0.8439972,1
"124",1.14,0.84428889,1
"28",0.98,0.84471377,1
"213",3.54,0.84594559,1
"296",5519.14,0.84818492,1
"235",21.56,0.8489048,1
"217",0,0.84910302,1
"139",0,0.85281563,1
"183",0,0.85453806,1
"331",0.17,0.85939374,1
"151",78.5,0.86023158,1
"279",0,0.86183352,1
"216",0.01,0.86392761,1
"228",56.71,0.8650202,1
"351",0,0.86727105,1
"119",4006.01,0.8697001,1
"42",0,0.87303191,1
"57",0,0.87309251,1
"127",370.64,0.87349684,1
"158",0,0.87816142,1
"220",47.07,0.8785796,1
"197",3.57,0.8845536,1
"375",0,0.88469092,1
"128",0.02,0.88644814,1
"271",0.03,0.8876003,1
"6",0,0.88825769,1
"309",0,0.89201126,1
"350",4731.64,0.89251612,1
"229",0,0.89372278,1
"233",27.34,0.89393933,1
"135",128.07,0.89413886,1
"120",0,0.89480661,1
"19",-0.01,0.89504086,1
